time_ms,s1_c01,s1_c02,s1_c03,s1_c04,s1_c05,s1_c06,s1_c07,s1_c08,s1_c09,s1_c10,s1_c11,s1_c12,s1_c13,s1_c14,s1_c15,s1_c16,s2_c01,s2_c02,s2_c03,s2_c04,s2_c05,s2_c06,s2_c07,s2_c08,s2_c09,s2_c10,s2_c11,s2_c12,s2_c13,s2_c14,s2_c15,s2_c16,s3_c01,s3_c02,s3_c03,s3_c04,s3_c05,s3_c06,s3_c07,s3_c08,s3_c09,s3_c10,s3_c11,s3_c12,s3_c13,s3_c14,s3_c15,s3_c16,s4_c01,s4_c02,s4_c03,s4_c04,s4_c05,s4_c06,s4_c07,s4_c08,s4_c09,s4_c10,s4_c11,s4_c12,s4_c13,s4_c14,s4_c15,s4_c16,s5_c01,s5_c02,s5_c03,s5_c04,s5_c05,s5_c06,s5_c07,s5_c08,s5_c09,s5_c10,s5_c11,s5_c12,s5_c13,s5_c14,s5_c15,s5_c16,s6_c01,s6_c02,s6_c03,s6_c04,s6_c05,s6_c06,s6_c07,s6_c08,s6_c09,s6_c10,s6_c11,s6_c12,s6_c13,s6_c14,s6_c15,s6_c16,s7_c01,s7_c02,s7_c03,s7_c04,s7_c05,s7_c06,s7_c07,s7_c08,s7_c09,s7_c10,s7_c11,s7_c12,s7_c13,s7_c14,s7_c15,s7_c16,s8_c01,s8_c02,s8_c03,s8_c04,s8_c05,s8_c06,s8_c07,s8_c08,s8_c09,s8_c10,s8_c11,s8_c12,s8_c13,s8_c14,s8_c15,s8_c16
16225,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,1563.9,1169.8,3500.0,3500.0,1489.1,1127.5,3500.0,3500.0,1606.1,1231.5,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,1198.8,1062.7,1074.6,1243.4,1117.1,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
16327,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3500.0,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3500.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,1563.9,1169.8,3500.0,3500.0,1489.1,1127.5,3500.0,3500.0,1606.1,1231.5,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,1198.8,1062.7,1074.6,1243.4,1117.1,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
16429,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3465.6,3500.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3484.0,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,1563.9,1169.8,3500.0,3500.0,1489.1,1127.5,3500.0,3500.0,1606.1,1231.5,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,1198.8,1062.7,1074.6,1243.4,1117.1,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
16530,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3387.7,3423.8,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3406.2,3440.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,1563.9,1169.8,3500.0,3500.0,1489.1,1127.5,3500.0,3500.0,1606.1,1231.5,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,1198.8,1062.7,1074.6,1243.4,1117.1,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
16631,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3310.0,3345.2,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3328.5,3363.9,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,1563.9,1169.8,3500.0,3500.0,1489.1,1127.5,3500.0,3500.0,1606.1,1231.5,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,1198.8,1062.7,1074.6,1243.4,1117.1,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
16732,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3232.6,3267.0,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3251.1,3285.7,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,1563.9,1169.8,3500.0,3500.0,1489.1,1127.5,3500.0,3500.0,1606.1,1231.5,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,1198.8,1062.7,1074.6,1243.4,1117.1,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
16833,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3155.1,3188.7,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3173.6,3207.3,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,1563.9,1169.8,3500.0,3500.0,1489.1,1127.5,3500.0,3500.0,1606.1,1231.5,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,1198.8,1062.7,1074.6,1243.4,1117.1,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
16933,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,3078.1,3110.8,2487.4,1735.5,3500.0,3500.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3096.6,3129.5,1329.1,3197.2,3500.0,3500.0,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,1563.9,1169.8,3500.0,3500.0,1489.1,1127.5,3500.0,3500.0,1606.1,1231.5,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,1198.8,1062.7,1074.6,1243.4,1117.1,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
17037,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,2997.9,3029.8,2487.4,1735.5,3409.1,3445.3,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,3016.3,3048.4,1329.1,3197.2,3430.1,3466.5,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,1563.9,1169.8,3500.0,3500.0,1489.1,1127.5,3500.0,3500.0,1606.1,1231.5,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,1198.8,1062.7,1074.6,1243.4,1117.1,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
17142,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,2917.1,2948.2,2487.4,1735.5,3317.3,3352.5,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,2935.6,2966.8,1329.1,3197.2,3338.3,3373.8,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,1563.9,1169.8,3500.0,3500.0,1489.1,1127.5,3500.0,3500.0,1606.1,1231.5,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,1198.8,1062.7,1074.6,1243.4,1117.1,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
17242,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,2840.1,2870.3,2487.4,1735.5,3229.7,3264.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,2858.6,2889.0,1329.1,3197.2,3250.7,3285.2,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,1563.9,1169.8,3500.0,3500.0,1489.1,1127.5,3500.0,2749.7,1606.1,1231.5,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,1198.8,1062.7,1074.6,1243.4,1117.1,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
17344,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,2761.8,2791.2,2487.4,1735.5,3140.6,3174.0,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,2780.3,2809.9,1329.1,3197.2,3161.6,3195.2,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,1563.9,1169.8,3500.0,2652.1,1489.1,1127.5,3500.0,2749.7,1606.1,1231.5,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,1198.8,1062.7,1074.6,1243.4,1117.1,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
17451,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,2678.8,2707.3,2487.4,1735.5,3046.2,3078.6,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,2697.2,2725.9,1329.1,3197.2,3067.2,3099.8,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,1563.9,1169.8,3500.0,2652.1,1489.1,1127.5,3500.0,2749.7,1606.1,1231.5,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,1198.8,1062.7,1074.6,1243.4,1117.1,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
17565,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,2591.5,2619.0,2487.4,1735.5,2946.9,2978.2,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,2609.9,2637.7,1329.1,3197.2,2967.9,2999.5,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,1563.9,1169.8,3500.0,2652.1,1489.1,1127.5,3500.0,2749.7,1606.1,1231.5,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,1198.8,1062.7,1074.6,1243.4,1117.1,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
17666,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,2513.7,2540.4,2487.4,1735.5,2858.4,2888.9,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2811.5,2532.1,2559.1,1329.1,3197.2,2879.4,2910.1,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,1563.9,1169.8,3500.0,2652.1,1489.1,1127.5,3500.0,2749.7,1606.1,1231.5,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,1198.8,1062.7,1074.6,1243.4,1117.1,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
17772,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,2432.4,2458.3,2487.4,1735.5,2766.0,2795.4,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2754.0,2450.8,2476.9,1329.1,3131.8,2787.0,2816.6,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,1563.9,1169.8,3500.0,2652.1,1489.1,1127.5,3500.0,2749.7,1606.1,1231.5,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,1198.8,1062.7,1074.6,1243.4,1117.1,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
17885,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,2345.4,2370.3,2487.4,1735.5,2667.0,2695.4,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2656.2,2363.8,2389.0,1329.1,3020.6,2688.0,2716.6,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,1563.9,1169.8,3500.0,2652.1,1489.1,1127.5,3500.0,2749.7,1606.1,1231.5,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,1198.8,1062.7,1074.6,1243.4,1117.1,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
17987,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,2266.5,2290.7,2487.4,1735.5,2577.4,2604.8,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2567.7,2285.0,2309.3,1329.1,2919.9,2598.4,2626.1,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,1563.9,1169.8,3500.0,2652.1,1489.1,1127.5,3500.0,2749.7,1606.1,1231.5,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,1198.8,1062.7,1074.6,1243.4,1117.1,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
18089,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,2187.7,2211.0,2487.4,1735.5,2487.8,2514.3,2828.5,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2479.1,2206.2,2229.7,1329.1,2819.2,2508.8,2535.5,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,1563.9,1169.8,3500.0,2652.1,1489.1,1127.5,3500.0,2749.7,1606.1,1231.5,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,1198.8,1062.7,1074.6,1243.4,1117.1,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
18190,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,2110.7,2133.1,2455.4,1735.5,2400.1,2425.7,2792.2,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2392.5,2129.1,2151.8,1329.1,2720.7,2421.1,2446.9,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,1563.9,1169.8,3500.0,2652.1,1489.1,1127.5,3500.0,2749.7,1606.1,1231.5,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,1198.8,1062.7,1074.6,1243.4,1117.1,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
18294,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1526.2,2030.2,2051.8,2361.8,1735.5,2308.6,2333.2,2685.7,500.0,500.0,500.0,500.0,723.4,778.4,968.8,1439.7,723.4,778.4,968.8,1526.2,822.7,885.1,1101.7,1735.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1329.1,2302.1,2048.6,2070.4,1329.1,2617.8,2329.6,2354.4,1511.3,500.0,500.0,500.0,500.0,1329.1,890.2,735.9,699.1,1329.1,890.2,735.9,699.1,1511.3,1012.2,836.8,794.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,1563.9,1169.8,3500.0,2652.1,1489.1,1127.5,3500.0,2749.7,1606.1,1231.5,1204.5,1171.0,1171.0,1204.5,1238.2,1718.6,2209.6,2350.3,1196.4,1639.1,3200.3,3500.0,1310.2,1770.7,3300.1,3500.0,1204.5,1171.0,1171.0,1204.5,1198.8,1062.7,1074.6,1243.4,1117.1,998.0,1008.5,1155.7,1178.9,1061.4,1071.8,1216.6,1204.5,1171.0,1171.0,1204.5,1227.9,1088.6,1100.7,1273.6,1144.2,1022.3,1033.0,1183.8,1207.6,1087.2,1097.8,1246.2
