local_time_s,sid,cell,valid,x_mm,y_mm,z_mm,target_status,sensor_ts_ms
1771961035.765,4,4,1,502.80,-934.60,494.50,255,2528768
1771961035.765,4,5,1,2555.60,-2240.30,179.20,255,2528768
1771961035.765,4,6,1,2713.10,-1403.20,216.60,5,2528768
1771961035.765,4,7,1,2695.30,-634.20,245.30,5,2528768
1771961035.765,4,8,1,518.50,-955.10,715.40,255,2528768
1771961035.765,4,9,1,2473.80,-2177.60,1013.80,255,2528768
1771961035.765,4,10,1,2246.00,-1209.70,923.30,5,2528768
1771961035.765,4,11,1,2739.50,-640.10,967.00,5,2528768
1771961035.765,4,12,1,487.60,-914.90,935.00,255,2528768
1771961035.765,4,13,1,2363.80,-2093.20,1837.40,255,2528768
1771961035.765,4,14,1,2701.50,-1398.40,1814.40,5,2528768
1771961035.765,4,15,1,2627.00,-625.30,1700.80,5,2528768
1771961035.765,7,0,1,-1310.70,965.50,621.50,255,2502697
1771961035.765,7,1,1,-2100.10,1173.80,155.00,255,2502697
1771961035.765,7,2,1,-2044.60,586.30,374.20,255,2502697
1771961035.765,7,3,1,-1830.80,139.00,596.30,5,2502697
1771961035.765,7,4,1,-1391.60,1033.40,956.20,255,2502697
1771961035.765,7,5,1,-2230.80,1258.10,702.70,10,2502697
1771961035.765,7,6,1,-4705.90,1684.60,-43.30,255,2502697
1771961035.765,7,7,1,-2079.70,193.40,898.60,255,2502697
1771961035.765,7,8,1,-2234.00,2086.60,1254.00,255,2502697
1771961035.765,7,9,1,-4126.90,2694.40,1148.30,255,2502697
1771961035.765,7,10,1,-4618.10,1677.30,1151.80,255,2502697
1771961035.765,7,11,1,-3931.90,469.80,1232.10,255,2502697
1771961035.765,7,12,1,-2493.10,2336.40,2029.10,255,2502697
1771961035.765,7,13,1,-1119.30,386.90,1467.20,255,2502697
1771961035.765,7,14,1,-1079.20,210.40,1439.60,255,2502697
1771961035.765,7,15,1,-1424.70,145.30,1519.60,255,2502697
1771961035.765,8,0,1,-251.20,792.70,838.90,9,2502726
1771961035.765,8,1,1,-458.80,932.50,776.10,5,2502726
1771961035.765,8,2,1,-715.20,971.00,751.50,5,2502726
1771961035.765,8,3,1,-1022.60,1023.40,682.40,5,2502726
1771961035.765,8,4,1,-72.40,1249.80,945.50,5,2502726
1771961035.765,8,5,1,-389.80,1483.40,884.10,5,2502726
1771961035.765,8,6,1,-744.30,1232.90,963.30,5,2502726
1771961035.765,8,7,1,-1079.30,1211.10,958.20,255,2502726
1771961035.765,8,8,1,-75.80,1302.60,1292.60,5,2502726
1771961035.765,8,9,1,-390.00,1550.50,1270.20,5,2502726
1771961035.765,8,10,1,-832.90,1967.60,1252.50,4,2502726
1771961035.765,8,11,1,-1371.10,1981.40,1270.20,255,2502726
1771961035.765,8,12,1,-91.70,1327.00,1652.00,5,2502726
1771961035.765,8,13,1,-395.70,1577.30,1673.90,5,2502726
1771961035.765,8,14,1,-809.30,1871.70,1740.20,5,2502726
1771961035.765,8,15,1,-1342.60,2009.10,1824.00,255,2502726
1771961035.766,1,0,1,135.00,442.60,695.10,5,2526285
1771961035.766,1,1,1,167.10,394.90,690.50,5,2526285
1771961035.766,1,2,1,190.30,345.50,688.60,5,2526285
1771961035.766,1,3,1,205.20,293.70,689.00,5,2526285
1771961035.766,1,4,1,142.40,452.30,634.10,5,2526285
1771961035.766,1,5,1,172.30,398.90,631.80,5,2526285
1771961035.766,1,6,1,193.30,346.80,630.80,5,2526285
1771961035.766,1,7,1,211.30,294.50,631.30,5,2526285
1771961035.766,1,8,1,644.00,1106.00,464.00,5,2526285
1771961035.766,1,9,1,774.80,861.20,474.70,5,2526285
1771961035.766,1,10,1,864.70,624.90,480.00,5,2526285
1771961035.766,1,11,1,236.90,297.90,571.80,5,2526285
1771961035.766,1,12,1,606.90,1057.60,190.30,5,2526285
1771961035.766,1,13,1,751.30,843.20,211.00,5,2526285
1771961035.766,1,14,1,836.50,613.20,228.20,5,2526285
1771961035.766,1,15,1,229.90,297.00,507.20,255,2526285
1771961035.818,3,0,1,1248.50,-747.90,54.90,10,2528799
1771961035.818,3,1,1,526.40,-307.30,393.90,255,2528799
1771961035.818,3,2,1,518.20,-176.40,397.40,255,2528799
1771961035.818,3,3,1,504.20,-43.00,388.60,255,2528799
1771961035.818,3,4,1,2568.10,-1294.50,240.90,5,2528799
1771961035.818,3,5,1,2392.40,-552.90,288.90,4,2528799
1771961035.818,3,6,1,582.70,-167.90,529.20,5,2528799
1771961035.818,3,7,1,499.00,-45.10,535.80,5,2528799
1771961035.818,3,8,1,2642.30,-1325.30,976.20,5,2528799
1771961035.818,3,9,1,587.70,-315.30,677.90,255,2528799
1771961035.818,3,10,1,604.40,-165.10,680.10,5,2528799
1771961035.818,3,11,1,577.70,-12.50,682.00,5,2528799
1771961035.818,3,12,1,2598.90,-1307.30,1757.00,5,2528799
1771961035.818,3,13,1,558.50,-311.50,826.00,255,2528799
1771961035.818,3,14,1,575.90,-168.80,833.20,5,2528799
1771961035.818,3,15,1,502.50,-43.70,817.20,5,2528799
1771961035.818,5,0,1,-193.50,-1065.80,1586.20,5,2502754
1771961035.818,5,1,1,-437.90,-1238.30,1597.70,5,2502754
1771961035.818,5,2,1,-1048.40,-3791.30,2171.90,255,2502754
1771961035.818,5,3,1,-1818.80,-3230.90,2132.00,255,2502754
1771961035.818,5,4,1,-147.90,-1126.90,1298.40,5,2502754
1771961035.818,5,5,1,-474.10,-906.60,1297.60,5,2502754
1771961035.818,5,6,1,-714.90,-1064.10,1290.90,255,2502754
1771961035.818,5,7,1,-1920.10,-3319.50,1226.10,255,2502754
1771961035.818,5,8,1,-128.10,-1120.50,987.80,5,2502754
1771961035.818,5,9,1,-468.80,-906.80,1066.60,5,2502754
1771961035.818,5,10,1,-685.40,-802.80,1099.50,255,2502754
1771961035.818,5,11,1,-1061.90,-1170.70,971.40,255,2502754
1771961035.818,5,12,1,-138.70,-1038.90,671.90,5,2502754
1771961035.818,5,13,1,-467.00,-875.70,812.60,5,2502754
1771961035.818,5,14,1,-684.30,-757.10,888.70,5,2502754
1771961035.818,5,15,1,-1392.80,-1833.90,132.60,255,2502754
1771961035.818,6,0,1,-2450.80,-2262.90,2010.80,255,2502782
1771961035.818,6,1,1,-4022.30,-2564.70,2277.70,255,2502782
1771961035.818,6,2,1,-2542.90,-813.40,1792.60,255,2502782
1771961035.818,6,3,1,-1710.10,-175.40,1585.90,255,2502782
1771961035.818,6,4,1,-2861.20,-2877.50,1223.00,255,2502782
1771961035.818,6,5,1,-3846.10,-2461.80,1163.60,255,2502782
1771961035.818,6,6,1,-3894.60,-1361.40,1185.20,255,2502782
1771961035.818,6,7,1,-3383.60,-382.20,1249.20,255,2502782
1771961035.818,6,8,1,-2320.40,-2259.90,492.30,255,2502782
1771961035.818,6,9,1,-3035.60,-1864.60,385.80,255,2502782
1771961035.818,6,10,1,-4159.30,-1446.10,144.00,255,2502782
1771961035.818,6,11,1,-2065.10,-178.30,905.00,5,2502782
1771961035.818,6,12,1,-1748.50,-1558.70,162.60,255,2502782
1771961035.818,6,13,1,-3297.80,-2099.00,-807.50,255,2502782
1771961035.818,6,14,1,-2203.80,-634.70,269.70,255,2502782
1771961035.818,6,15,1,-1804.10,-123.10,616.80,5,2502782
1771961035.860,2,0,1,265.20,327.90,710.80,5,2526301
1771961035.860,2,1,1,432.10,282.10,773.20,5,2526301
1771961035.860,2,2,1,425.70,175.90,770.50,5,2526301
1771961035.860,2,3,1,464.10,46.90,799.90,5,2526301
1771961035.860,2,4,1,355.20,365.20,650.20,5,2526301
1771961035.860,2,5,1,496.20,290.60,665.80,5,2526301
1771961035.860,2,6,1,492.30,167.10,665.20,5,2526301
1771961035.860,2,7,1,563.10,5.90,679.90,5,2526301
1771961035.860,2,8,1,1037.60,647.80,459.00,5,2526301
1771961035.860,2,9,1,436.30,282.70,548.70,5,2526301
1771961035.860,2,10,1,429.40,175.40,549.60,5,2526301
1771961035.860,2,11,1,465.10,46.50,540.60,5,2526301
1771961035.860,2,12,1,267.80,329.00,494.60,5,2526301
1771961035.860,2,13,1,353.30,271.80,466.20,5,2526301
1771961035.860,2,14,1,379.90,181.90,455.20,5,2526301
1771961035.860,2,15,1,398.40,74.10,436.00,255,2526301
1771961035.860,4,0,1,474.70,-898.00,280.30,255,2528836
1771961035.860,4,1,1,807.70,-899.20,181.50,255,2528836
1771961035.860,4,2,1,1070.40,-722.80,123.40,255,2528836
1771961035.860,4,3,1,1096.40,-423.70,145.20,255,2528836
1771961035.860,4,4,1,502.80,-934.60,494.50,255,2528836
1771961035.860,4,5,1,2555.60,-2240.30,179.20,255,2528836
1771961035.860,4,6,1,2712.20,-1402.80,216.80,5,2528836
1771961035.860,4,7,1,2697.30,-634.50,245.10,5,2528836
1771961035.860,4,8,1,518.50,-955.10,715.40,255,2528836
1771961035.860,4,9,1,2473.80,-2177.60,1013.80,255,2528836
1771961035.860,4,10,1,2246.00,-1209.70,923.30,255,2528836
1771961035.860,4,11,1,2729.70,-638.80,965.70,5,2528836
1771961035.860,4,12,1,487.60,-914.90,935.00,255,2528836
1771961035.860,4,13,1,2363.80,-2093.20,1837.40,255,2528836
1771961035.860,4,14,1,2649.40,-1376.80,1791.10,5,2528836
1771961035.860,4,15,1,2606.90,-622.60,1692.40,5,2528836
1771961035.860,7,0,1,-1310.70,965.50,621.50,255,2502810
1771961035.860,7,1,1,-2100.10,1173.80,155.00,255,2502810
1771961035.860,7,2,1,-2044.60,586.30,374.20,255,2502810
1771961035.860,7,3,1,-1809.60,136.90,609.40,5,2502810
1771961035.860,7,4,1,-1408.80,1056.40,947.50,10,2502810
1771961035.860,7,5,1,-2236.80,1262.70,700.30,5,2502810
1771961035.860,7,6,1,-4705.90,1684.60,-43.30,255,2502810
1771961035.860,7,7,1,-2079.70,193.40,898.60,255,2502810
1771961035.860,7,8,1,-2234.00,2086.60,1254.00,255,2502810
1771961035.860,7,9,1,-4126.90,2694.40,1148.30,255,2502810
1771961035.860,7,10,1,-4618.10,1677.30,1151.80,255,2502810
1771961035.860,7,11,1,-3931.90,469.80,1232.10,255,2502810
