local_time_s,sid,cell,valid,x_mm,y_mm,z_mm,target_status,sensor_ts_ms
1771900220.405,4,0,1,667.70,-468.60,425.40,5,1445412
1771900220.405,4,1,1,708.80,-664.70,439.00,5,1445412
1771900220.405,4,2,1,1025.10,-1219.60,311.20,255,1445412
1771900220.405,4,3,1,770.70,-1389.60,434.70,255,1445412
1771900220.405,4,4,1,739.50,-424.70,579.70,5,1445412
1771900220.405,4,5,1,689.70,-579.30,639.00,5,1445412
1771900220.405,4,6,1,3190.30,-2853.60,434.10,255,1445412
1771900220.405,4,7,1,1874.90,-2708.20,770.60,255,1445412
1771900220.405,4,8,1,759.50,-371.60,744.60,5,1445412
1771900220.405,4,9,1,1535.00,-831.50,869.60,5,1445412
1771900220.405,4,10,1,3427.50,-2582.30,1432.30,255,1445412
1771900220.405,4,11,1,1972.10,-2435.40,1490.20,255,1445412
1771900220.405,4,12,1,771.40,-316.20,914.00,5,1445412
1771900220.405,4,13,1,740.50,-470.50,971.50,5,1445412
1771900220.405,4,14,0,0.00,0.00,0.00,2,1445412
1771900220.405,4,15,1,2879.20,-2913.40,2839.60,255,1445412
1771900220.405,3,0,1,1302.40,-752.50,1282.00,255,1445427
1771900220.405,3,1,1,1693.40,-468.20,1409.00,255,1445427
1771900220.405,3,2,1,1622.00,-61.90,1379.20,5,1445427
1771900220.405,3,3,1,1899.90,479.30,1549.90,5,1445427
1771900220.405,3,4,1,2516.00,-1255.20,1091.50,255,1445427
1771900220.405,3,5,1,899.70,-363.70,853.60,255,1445427
1771900220.405,3,6,1,2034.00,-7.60,1004.20,255,1445427
1771900220.405,3,7,1,1306.00,233.30,919.10,5,1445427
1771900220.405,3,8,1,1684.30,-910.70,525.60,255,1445427
1771900220.405,3,9,1,793.50,-349.80,659.10,255,1445427
1771900220.405,3,10,1,771.90,-173.80,662.00,255,1445427
1771900220.405,3,11,1,1986.60,515.20,482.50,5,1445427
1771900220.405,3,12,1,634.10,-475.70,516.20,255,1445427
1771900220.405,3,13,1,734.40,-342.00,490.20,5,1445427
1771900220.405,3,14,1,726.20,-179.80,493.70,5,1445427
1771900220.405,3,15,1,1998.10,519.90,-95.30,5,1445427
1771900220.494,2,0,1,1798.40,-437.20,1504.30,255,1442025
1771900220.494,2,1,1,2090.10,0.20,1574.70,255,1442025
1771900220.494,2,2,1,2074.50,518.40,1568.20,5,1442025
1771900220.494,2,3,1,1945.20,1018.70,1570.20,5,1442025
1771900220.494,2,4,1,1171.30,-177.50,899.90,5,1442025
1771900220.494,2,5,1,1398.00,91.30,919.80,5,1442025
1771900220.494,2,6,1,2285.70,546.20,1037.60,255,1442025
1771900220.494,2,7,1,2243.90,1142.50,1052.80,4,1442025
1771900220.494,2,8,1,1162.20,-173.70,600.00,5,1442025
1771900220.494,2,9,1,1322.40,101.30,588.90,5,1442025
1771900220.494,2,10,1,1399.00,429.50,578.70,255,1442025
1771900220.494,2,11,1,1096.20,667.10,609.40,5,1442025
1771900220.494,2,12,1,1125.80,-158.60,295.80,5,1442025
1771900220.494,2,13,1,1963.70,16.90,-23.30,255,1442025
1771900220.494,2,14,1,1697.10,468.70,88.00,255,1442025
1771900220.494,2,15,1,1573.90,864.90,94.90,5,1442025
1771900220.494,1,0,1,1955.50,542.50,1523.90,255,1442041
