local_time_s,sid,cell,x_mm,y_mm,z_mm,target_status,sensor_ts_ms
1771897946.378,3,9,298.00,-287.40,589.90,5,212719
1771897946.378,3,10,290.10,-234.50,594.00,5,212719
1771897946.378,3,11,284.00,-181.40,595.10,5,212719
1771897946.378,3,12,251.90,-332.80,552.20,5,212719
1771897946.378,3,13,257.40,-284.00,553.90,5,212719
1771897946.378,3,14,255.20,-237.10,555.90,5,212719
1771897946.378,3,15,247.90,-190.00,556.10,5,212719
1771897946.378,1,0,684.10,313.90,829.00,5,214150
1771897946.378,1,1,711.20,462.60,897.80,5,214150
1771897946.378,1,2,245.20,377.70,757.60,5,214150
1771897946.378,1,3,145.70,339.90,719.00,5,214150
1771897946.378,1,4,306.30,321.20,684.30,5,214150
1771897946.378,1,5,322.10,380.50,704.30,5,214150
1771897946.378,1,6,282.90,422.90,723.00,5,214150
1771897946.378,1,7,257.70,476.80,747.60,5,214150
1771897946.378,1,8,424.30,362.30,600.00,5,214150
1771897946.378,1,9,421.90,451.40,625.70,5,214150
1771897946.378,1,10,881.30,943.40,606.20,5,214150
1771897946.378,1,11,256.30,508.70,687.70,5,214150
1771897946.378,1,12,1067.50,588.70,133.20,5,214150
1771897946.378,1,13,991.20,835.10,231.20,5,214150
1771897946.378,1,14,381.50,577.60,553.00,5,214150
1771897946.378,1,15,246.30,534.40,617.80,5,214150
1771897946.379,4,0,1065.80,-588.20,134.20,5,212742
1771897946.379,4,1,377.00,-464.50,545.10,5,212742
1771897946.379,4,2,343.90,-540.10,570.90,5,212742
1771897946.379,4,3,245.30,-532.70,618.30,5,212742
1771897946.379,4,4,1163.80,-508.70,403.30,5,212742
1771897946.379,4,5,1233.40,-838.80,473.50,5,212742
1771897946.379,4,6,361.20,-513.20,659.30,5,212742
1771897946.379,4,7,262.20,-516.70,687.70,5,212742
1771897946.379,4,8,1061.70,-405.30,678.90,5,212742
1771897946.379,4,9,1126.60,-679.70,771.80,5,212742
1771897946.379,4,10,1207.80,-1058.10,913.00,5,212742
1771897946.379,4,11,259.00,-478.30,748.10,5,212742
1771897946.379,4,12,572.40,-310.90,801.60,5,212742
1771897946.379,4,13,601.40,-433.00,859.60,5,212742
1771897946.379,4,14,546.70,-544.20,908.30,9,212742
1771897946.379,4,15,250.40,-438.50,797.80,5,212742
1771897946.379,2,0,300.00,190.00,699.30,5,214176
1771897946.379,2,1,305.70,237.10,694.70,5,214176
1771897946.379,2,2,297.70,282.70,694.40,5,214176
1771897946.379,2,3,290.60,327.20,698.60,5,214176
1771897946.379,2,4,305.30,180.30,645.60,5,214176
1771897946.379,2,5,308.90,234.30,642.90,5,214176
1771897946.379,2,6,301.20,285.30,644.60,5,214176
1771897946.379,2,7,292.70,335.10,648.20,5,214176
1771897946.379,2,8,299.60,174.20,586.80,5,214176
1771897946.379,2,9,302.40,232.70,587.60,5,214176
1771897946.379,2,10,298.00,287.40,589.90,5,214176
1771897946.379,2,11,288.90,341.50,592.50,5,214176
1771897946.379,2,12,278.70,173.70,526.20,5,214176
1771897946.379,2,13,285.10,232.10,528.30,5,214176
1771897946.379,2,14,282.20,288.10,531.00,5,214176
1771897946.379,2,15,268.70,341.70,535.90,5,214176
1771897946.379,3,0,351.30,-350.20,703.00,5,212785
1771897946.379,3,1,358.20,-290.00,697.20,5,212785
1771897946.379,3,2,353.30,-231.30,697.00,5,212785
1771897946.379,3,3,341.00,-174.40,702.20,5,212785
1771897946.379,3,4,326.20,-349.10,641.20,5,212785
1771897946.379,3,5,330.20,-289.20,638.20,5,212785
1771897946.379,3,6,326.40,-232.00,639.00,5,212785
1771897946.379,3,7,316.20,-175.70,643.30,5,212785
1771897946.379,3,8,293.00,-343.40,590.30,5,212785
1771897946.379,3,9,298.90,-287.50,589.40,5,212785
1771897946.379,3,10,291.00,-234.30,593.60,5,212785
1771897946.379,3,11,283.20,-181.80,595.60,5,212785
1771897946.379,3,12,250.60,-332.10,553.50,5,212785
1771897946.379,3,13,259.50,-284.30,551.90,5,212785
1771897946.379,3,14,256.60,-236.80,554.60,5,212785
1771897946.379,3,15,247.20,-190.30,556.80,5,212785
1771897946.474,1,0,687.90,314.00,830.00,5,214214
1771897946.474,1,1,707.60,461.60,896.60,5,214214
1771897946.474,1,2,257.20,384.30,763.60,5,214214
1771897946.474,1,3,146.90,341.10,719.90,5,214214
1771897946.474,1,4,309.30,321.60,684.30,5,214214
1771897946.474,1,5,323.10,380.80,704.40,5,214214
1771897946.474,1,6,282.90,422.90,723.00,5,214214
1771897946.474,1,7,258.40,477.60,747.90,5,214214
1771897946.474,1,8,434.80,364.40,597.20,5,214214
1771897946.474,1,9,412.10,446.70,627.50,5,214214
1771897946.474,1,10,865.10,930.10,607.90,5,214214
1771897946.474,1,11,256.30,508.70,687.70,5,214214
1771897946.474,1,12,1027.10,576.60,156.30,5,214214
1771897946.474,1,13,999.80,840.30,226.80,5,214214
1771897946.474,1,14,543.90,739.60,476.00,5,214214
1771897946.474,1,15,247.30,536.00,617.30,5,214214
1771897946.474,4,0,1068.30,-589.00,132.70,5,212808
1771897946.474,4,1,374.60,-463.10,546.30,5,212808
1771897946.474,4,2,831.10,-1026.20,339.70,255,212808
1771897946.474,4,3,249.30,-539.40,616.30,5,212808
1771897946.474,4,4,1160.00,-507.90,404.40,5,212808
1771897946.474,4,5,1224.50,-834.60,475.20,5,212808
1771897946.474,4,6,1151.70,-1167.10,578.60,255,212808
1771897946.474,4,7,260.40,-514.30,687.70,5,212808
1771897946.474,4,8,1056.70,-404.70,679.00,9,212808
1771897946.474,4,9,1105.10,-671.70,770.00,5,212808
1771897946.474,4,10,1188.30,-1044.70,909.00,5,212808
1771897946.474,4,11,259.00,-478.30,748.10,5,212808
1771897946.474,4,12,571.40,-310.90,801.30,5,212808
1771897946.474,4,13,599.60,-432.50,859.00,9,212808
1771897946.474,4,14,592.40,-569.40,931.10,5,212808
1771897946.474,4,15,251.70,-439.70,798.70,5,212808
1771897946.474,2,0,300.90,189.60,699.30,5,214244
1771897946.474,2,1,304.70,237.20,694.70,5,214244
1771897946.474,2,2,297.70,282.70,694.40,5,214244
1771897946.474,2,3,290.60,327.20,698.60,5,214244
1771897946.474,2,4,308.10,179.20,645.00,5,214244
1771897946.474,2,5,308.90,234.30,642.90,5,214244
1771897946.474,2,6,300.20,285.20,644.80,5,214244
1771897946.474,2,7,294.50,335.90,647.90,5,214244
1771897946.474,2,8,297.90,175.00,587.70,5,214244
1771897946.474,2,9,302.40,232.70,587.60,5,214244
1771897946.474,2,10,298.90,287.50,589.40,5,214244
1771897946.474,2,11,288.90,341.50,592.50,5,214244
1771897946.474,2,12,277.40,174.40,527.50,5,214244
1771897946.474,2,13,284.40,232.30,529.00,5,214244
1771897946.474,2,14,282.20,288.10,531.00,5,214244
1771897946.474,2,15,267.30,341.00,537.20,5,214244
1771897946.474,3,0,350.30,-349.80,702.90,5,212851
1771897946.474,3,1,355.30,-289.70,697.10,5,212851
1771897946.474,3,2,354.30,-231.20,697.00,5,212851
1771897946.474,3,3,340.10,-174.80,702.20,5,212851
1771897946.474,3,4,325.30,-348.80,641.40,5,212851
1771897946.474,3,5,329.30,-289.10,638.40,5,212851
1771897946.474,3,6,327.30,-231.90,638.80,5,212851
1771897946.474,3,7,315.30,-176.10,643.50,5,212851
1771897946.474,3,8,293.00,-343.40,590.30,5,212851
1771897946.474,3,9,298.00,-287.40,589.90,5,212851
1771897946.474,3,10,290.10,-234.50,594.00,5,212851
1771897946.474,3,11,284.90,-181.10,594.70,5,212851
1771897946.474,3,12,249.90,-331.80,554.20,5,212851
1771897946.474,3,13,257.40,-284.00,553.90,5,212851
1771897946.474,3,14,256.60,-236.80,554.60,5,212851
1771897946.474,3,15,247.20,-190.30,556.80,5,212851
1771897946.474,1,0,687.00,314.00,829.70,5,214280
1771897946.474,1,1,715.80,463.90,899.40,5,214280
1771897946.474,1,2,247.60,379.00,758.80,5,214280
1771897946.474,1,3,147.60,341.70,720.40,5,214280
1771897946.474,1,4,305.30,321.10,684.30,5,214280
1771897946.474,1,5,321.20,380.10,704.20,5,214280
1771897946.474,1,6,286.90,425.70,723.90,5,214280
1771897946.474,1,7,256.50,475.40,747.10,5,214280
1771897946.474,1,8,439.50,365.30,595.90,5,214280
1771897946.474,1,9,410.30,445.90,627.90,5,214280
1771897946.474,1,10,889.70,950.40,605.40,5,214280
1771897946.474,1,11,255.10,507.10,687.60,5,214280
1771897946.474,1,12,1033.90,578.60,152.40,5,214280
1771897946.474,1,13,1021.00,853.00,216.00,5,214280
1771897946.474,1,14,543.20,739.00,476.30,5,214280
1771897946.474,1,15,245.80,533.60,618.00,5,214280
1771897946.474,4,0,1052.30,-584.20,141.80,5,212876
1771897946.474,4,1,398.90,-477.80,533.90,5,212876
1771897946.474,4,2,329.80,-526.10,577.60,5,212876
1771897946.474,4,3,246.80,-535.20,617.50,5,212876
1771897946.474,4,4,1150.50,-506.10,406.90,5,212876
1771897946.474,4,5,1214.70,-829.90,477.00,5,212876
1771897946.474,4,6,1124.80,-1144.90,581.40,255,212876
1771897946.474,4,7,261.60,-515.90,687.70,5,212876
1771897946.474,4,8,1065.60,-405.70,678.90,5,212876
1771897946.474,4,9,1160.30,-692.20,774.60,5,212876
1771897946.474,4,10,1198.10,-1051.40,911.00,5,212876
1771897946.474,4,11,262.20,-481.90,749.40,5,212876
1771897946.474,4,12,560.80,-310.60,798.70,5,212876
1771897946.474,4,13,623.40,-439.00,867.30,5,212876
1771897946.474,4,14,497.80,-517.20,883.80,5,212876
1771897946.474,4,15,251.00,-439.10,798.20,5,212876
1771897946.569,2,0,299.00,190.30,699.20,5,214310
1771897946.569,2,1,303.70,237.30,694.60,5,214310
1771897946.569,2,2,296.80,282.50,694.30,5,214310
1771897946.569,2,3,290.60,327.20,698.60,5,214310
1771897946.569,2,4,308.10,179.20,645.00,5,214310
1771897946.569,2,5,308.00,234.50,643.10,5,214310
1771897946.569,2,6,301.20,285.30,644.60,5,214310
1771897946.569,2,7,295.40,336.20,647.70,5,214310
1771897946.569,2,8,300.40,173.80,586.40,5,214310
1771897946.569,2,9,304.20,232.40,586.70,5,214310
1771897946.569,2,10,297.10,287.30,590.40,5,214310
1771897946.569,2,11,288.10,341.20,592.90,5,214310
1771897946.569,2,12,278.70,173.70,526.20,5,214310
1771897946.569,2,13,285.80,232.00,527.70,5,214310
1771897946.569,2,14,282.90,288.20,530.40,5,214310
1771897946.569,2,15,268.00,341.30,536.60,5,214310
1771897946.569,3,0,351.30,-350.20,703.00,5,212917
1771897946.569,3,1,355.30,-289.70,697.10,5,212917
1771897946.569,3,2,352.30,-231.40,696.90,5,212917
1771897946.569,3,3,342.90,-173.70,702.40,5,212917
1771897946.569,3,4,327.10,-349.50,641.00,5,212917
1771897946.569,3,5,329.30,-289.10,638.40,5,212917
1771897946.569,3,6,327.30,-231.90,638.80,5,212917
1771897946.569,3,7,315.30,-176.10,643.50,5,212917
1771897946.569,3,8,293.00,-343.40,590.30,5,212917
1771897946.569,3,9,298.00,-287.40,589.90,5,212917
1771897946.569,3,10,292.70,-234.10,592.70,5,212917
1771897946.569,3,11,284.00,-181.40,595.10,5,212917
1771897946.569,3,12,250.60,-332.10,553.50,5,212917
1771897946.569,3,13,258.80,-284.20,552.60,5,212917
1771897946.569,3,14,256.60,-236.80,554.60,5,212917
1771897946.569,3,15,248.50,-189.60,555.50,5,212917
1771897946.570,1,0,689.90,314.00,830.40,5,214346
1771897946.570,1,1,721.30,465.30,901.30,5,214346
1771897946.570,1,2,247.60,379.00,758.80,9,214346
1771897946.570,1,3,145.00,339.30,718.50,5,214346
1771897946.570,1,4,306.30,321.20,684.30,5,214346
1771897946.570,1,5,319.30,379.40,704.10,5,214346
1771897946.570,1,6,285.30,424.60,723.50,5,214346
1771897946.570,1,7,257.70,476.80,747.60,5,214346
1771897946.570,1,8,432.90,364.00,597.70,5,214346
1771897946.570,1,9,420.10,450.50,626.00,5,214346
1771897946.570,1,10,955.00,1004.40,598.70,5,214346
1771897946.570,1,11,255.70,507.90,687.60,5,214346
1771897946.570,1,12,1063.30,587.50,135.60,5,214346
1771897946.570,1,13,1022.60,854.00,215.20,5,214346
1771897946.570,1,14,536.50,732.30,479.50,5,214346
1771897946.570,1,15,244.80,531.90,618.50,5,214346
1771897946.570,4,0,1064.90,-588.00,134.60,5,212944
1771897946.570,4,1,377.00,-464.50,545.10,5,212944
1771897946.570,4,2,347.90,-544.10,569.00,5,212944
1771897946.570,4,3,246.80,-535.20,617.50,5,212944
1771897946.570,4,4,1173.20,-510.60,400.80,5,212944
1771897946.570,4,5,1223.60,-834.20,475.30,5,212944
1771897946.570,4,6,1106.30,-1129.60,583.30,5,212944
1771897946.570,4,7,261.00,-515.10,687.70,5,212944
1771897946.570,4,8,1100.40,-409.60,678.70,5,212944
1771897946.570,4,9,1114.50,-675.10,770.80,5,212944
1771897946.570,4,10,1200.50,-1053.00,911.50,5,212944
1771897946.570,4,11,260.30,-479.70,748.70,5,212944
1771897946.570,4,12,566.60,-310.80,800.10,5,212944
1771897946.570,4,13,638.00,-442.90,872.40,5,212944
1771897946.570,4,14,612.50,-580.50,941.10,5,212944
1771897946.570,4,15,250.40,-438.50,797.80,5,212944
1771897946.570,2,0,300.90,189.60,699.30,5,214378
1771897946.570,2,1,303.70,237.30,694.60,5,214378
1771897946.570,2,2,298.70,282.80,694.40,5,214378
1771897946.570,2,3,289.70,326.80,698.50,5,214378
1771897946.570,2,4,307.10,179.50,645.20,5,214378
1771897946.570,2,5,308.90,234.30,642.90,5,214378
1771897946.570,2,6,301.20,285.30,644.60,5,214378
1771897946.570,2,7,294.50,335.90,647.90,5,214378
1771897946.570,2,8,298.70,174.60,587.30,5,214378
1771897946.570,2,9,303.30,232.50,587.10,5,214378
1771897946.570,2,10,299.80,287.70,589.00,5,214378
1771897946.570,2,11,289.80,341.90,592.10,5,214378
1771897946.570,2,12,278.10,174.10,526.80,5,214378
1771897946.570,2,13,285.80,232.00,527.70,5,214378
1771897946.570,2,14,282.20,288.10,531.00,5,214378
1771897946.570,2,15,269.30,342.00,535.30,5,214378
1771897946.570,3,0,352.20,-350.50,703.10,5,212981
1771897946.570,3,1,354.30,-289.50,697.00,5,212981
1771897946.570,3,2,354.30,-231.20,697.00,5,212981
1771897946.570,3,3,341.00,-174.40,702.20,5,212981
1771897946.570,3,4,326.20,-349.10,641.20,5,212981
1771897946.570,3,5,330.20,-289.20,638.20,5,212981
1771897946.570,3,6,325.40,-232.10,639.20,5,212981
1771897946.570,3,7,315.30,-176.10,643.50,5,212981
1771897946.570,3,8,292.20,-343.10,590.80,5,212981
1771897946.570,3,9,297.10,-287.30,590.40,5,212981
1771897946.570,3,10,290.10,-234.50,594.00,5,212981
1771897946.570,3,11,284.00,-181.40,595.10,5,212981
1771897946.570,3,12,250.60,-332.10,553.50,5,212981
1771897946.570,3,13,258.80,-284.20,552.60,5,212981
1771897946.570,3,14,257.40,-236.70,553.90,5,212981
1771897946.570,3,15,247.20,-190.30,556.80,5,212981
1771897946.664,1,0,683.10,313.80,828.80,5,214412
1771897946.664,1,1,716.70,464.10,899.70,5,214412
1771897946.664,1,2,244.40,377.30,757.20,5,214412
1771897946.664,1,3,146.30,340.50,719.40,5,214412
1771897946.664,1,4,309.30,321.60,684.30,5,214412
1771897946.664,1,5,322.10,380.50,704.30,5,214412
1771897946.664,1,6,282.90,422.90,723.00,5,214412
1771897946.664,1,7,259.00,478.30,748.10,5,214412
1771897946.664,1,8,434.80,364.40,597.20,5,214412
1771897946.664,1,9,423.70,452.20,625.40,255,214412
1771897946.664,1,10,909.70,966.90,603.30,5,214412
1771897946.664,1,11,256.90,509.50,687.70,5,214412
1771897946.664,1,12,1042.30,581.10,147.60,5,214412
1771897946.664,1,13,1001.40,841.20,226.00,5,214412
1771897946.664,1,14,365.40,561.60,560.70,5,214412
1771897946.664,1,15,246.80,535.20,617.50,5,214412
1771897946.665,4,0,1059.10,-586.20,138.00,5,213010
1771897946.665,4,1,371.50,-461.20,547.90,5,213010
1771897946.665,4,2,817.70,-1012.80,346.10,255,213010
1771897946.665,4,3,247.30,-536.00,617.30,5,213010
1771897946.665,4,4,1169.50,-509.80,401.80,5,213010
1771897946.665,4,5,1241.40,-842.70,472.00,5,213010
1771897946.665,4,6,362.80,-514.50,659.10,5,213010
1771897946.665,4,7,260.40,-514.30,687.70,5,213010
1771897946.665,4,8,1059.70,-405.00,678.90,5,213010
1771897946.665,4,9,1112.60,-674.50,770.60,5,213010
1771897946.665,4,10,1209.40,-1059.20,913.30,5,213010
1771897946.665,4,11,259.70,-479.00,748.40,5,213010
1771897946.665,4,12,560.80,-310.60,798.70,5,213010
1771897946.665,4,13,591.30,-430.30,856.10,9,213010
1771897946.665,4,14,590.00,-568.10,929.90,5,213010
1771897946.665,4,15,250.40,-438.50,797.80,5,213010
1771897946.665,2,0,300.00,190.00,699.30,5,214446
1771897946.665,2,1,303.70,237.30,694.60,5,214446
1771897946.665,2,2,298.70,282.80,694.40,5,214446
1771897946.665,2,3,290.60,327.20,698.60,5,214446
1771897946.665,2,4,306.20,179.90,645.40,5,214446
1771897946.665,2,5,308.90,234.30,642.90,5,214446
1771897946.665,2,6,300.20,285.20,644.80,5,214446
1771897946.665,2,7,295.40,336.20,647.70,5,214446
1771897946.665,2,8,297.10,175.40,588.20,5,214446
1771897946.665,2,9,306.80,232.00,585.30,5,214446
1771897946.665,2,10,298.00,287.40,589.90,5,214446
1771897946.665,2,11,288.10,341.20,592.90,5,214446
1771897946.665,2,12,277.40,174.40,527.50,5,214446
1771897946.665,2,13,285.80,232.00,527.70,5,214446
1771897946.665,2,14,282.20,288.10,531.00,5,214446
1771897946.665,2,15,268.70,341.70,535.90,5,214446
1771897946.665,3,0,352.20,-350.50,703.10,5,213047
1771897946.665,3,1,357.20,-289.90,697.10,5,213047
1771897946.665,3,2,354.30,-231.20,697.00,5,213047
1771897946.665,3,3,340.10,-174.80,702.20,5,213047
1771897946.665,3,4,327.10,-349.50,641.00,5,213047
1771897946.665,3,5,331.20,-289.30,638.00,5,213047
1771897946.665,3,6,326.40,-232.00,639.00,5,213047
1771897946.665,3,7,316.20,-175.70,643.30,5,213047
1771897946.665,3,8,291.40,-342.70,591.20,5,213047
1771897946.665,3,9,298.00,-287.40,589.90,5,213047
1771897946.665,3,10,292.70,-234.10,592.70,5,213047
1771897946.665,3,11,284.00,-181.40,595.10,5,213047
1771897946.665,3,12,249.90,-331.80,554.20,5,213047
1771897946.665,3,13,258.10,-284.10,553.20,5,213047
1771897946.665,3,14,257.40,-236.70,553.90,5,213047
1771897946.665,3,15,247.20,-190.30,556.80,5,213047
1771897946.665,1,0,681.10,313.80,828.30,5,214478
1771897946.665,1,1,708.50,461.90,896.90,5,214478
1771897946.665,1,2,217.10,362.20,743.50,5,214478
1771897946.665,1,3,145.70,339.90,719.00,5,214478
1771897946.665,1,4,307.30,321.30,684.30,5,214478
1771897946.665,1,5,323.10,380.80,704.40,5,214478
1771897946.665,1,6,281.20,421.80,722.70,5,214478
1771897946.665,1,7,255.80,474.60,746.90,5,214478
1771897946.665,1,8,431.00,363.60,598.20,5,214478
1771897946.665,1,9,423.70,452.20,625.40,5,214478
1771897946.665,1,10,928.10,982.20,601.40,5,214478
1771897946.665,1,11,257.50,510.30,687.70,5,214478
1771897946.665,1,12,1028.00,576.90,155.80,5,214478
1771897946.665,1,13,377.00,464.50,545.10,5,214478
1771897946.665,1,14,398.30,594.40,545.10,5,214478
1771897946.665,1,15,245.80,533.60,618.00,5,214478
1771897946.760,4,0,1072.50,-590.20,130.30,5,213078
1771897946.760,4,1,369.10,-459.80,549.10,5,213078
1771897946.760,4,2,849.30,-1044.20,331.10,255,213078
1771897946.760,4,3,247.80,-536.90,617.10,5,213078
1771897946.760,4,4,1164.70,-508.90,403.10,5,213078
1771897946.760,4,5,1222.70,-833.70,475.50,5,213078
1771897946.760,4,6,343.60,-498.60,661.10,255,213078
1771897946.760,4,7,263.40,-518.30,687.70,5,213078
1771897946.760,4,8,1064.60,-405.60,678.90,9,213078
1771897946.760,4,9,1162.10,-692.90,774.80,5,213078
1771897946.760,4,10,1197.20,-1050.80,910.80,5,213078
1771897946.760,4,11,259.00,-478.30,748.10,5,213078
1771897946.760,4,12,562.70,-310.70,799.20,5,213078
1771897946.760,4,13,599.60,-432.50,859.00,5,213078
1771897946.760,4,14,602.10,-574.70,935.90,5,213078
1771897946.760,4,15,249.10,-437.30,796.80,5,213078
1771897946.760,2,0,300.00,190.00,699.30,5,214512
1771897946.760,2,1,303.70,237.30,694.60,5,214512
1771897946.760,2,2,298.70,282.80,694.40,5,214512
1771897946.760,2,3,290.60,327.20,698.60,5,214512
1771897946.760,2,4,307.10,179.50,645.20,5,214512
1771897946.760,2,5,307.00,234.60,643.30,5,214512
1771897946.760,2,6,301.20,285.30,644.60,5,214512
1771897946.760,2,7,295.40,336.20,647.70,5,214512
1771897946.760,2,8,297.90,175.00,587.70,5,214512
1771897946.760,2,9,303.30,232.50,587.10,5,214512
1771897946.760,2,10,298.00,287.40,589.90,5,214512
1771897946.760,2,11,288.90,341.50,592.50,5,214512
1771897946.760,2,12,278.70,173.70,526.20,5,214512
1771897946.760,2,13,284.40,232.30,529.00,5,214512
1771897946.760,2,14,282.90,288.20,530.40,5,214512
1771897946.760,2,15,268.70,341.70,535.90,5,214512
1771897946.760,3,0,350.30,-349.80,702.90,5,213113
1771897946.760,3,1,358.20,-290.00,697.20,5,213113
1771897946.760,3,2,353.30,-231.30,697.00,5,213113
1771897946.760,3,3,340.10,-174.80,702.20,5,213113
1771897946.760,3,4,328.00,-349.90,640.80,5,213113
1771897946.760,3,5,331.20,-289.30,638.00,5,213113
1771897946.760,3,6,325.40,-232.10,639.20,5,213113
1771897946.760,3,7,314.40,-176.50,643.70,5,213113
1771897946.760,3,8,292.20,-343.10,590.80,5,213113
1771897946.760,3,9,296.30,-287.10,590.80,5,213113
1771897946.760,3,10,291.90,-234.20,593.10,5,213113
1771897946.760,3,11,283.20,-181.80,595.60,5,213113
1771897946.760,3,12,249.90,-331.80,554.20,5,213113
1771897946.760,3,13,258.80,-284.20,552.60,5,213113
1771897946.760,3,14,256.60,-236.80,554.60,5,213113
1771897946.760,3,15,247.90,-190.00,556.10,5,213113
1771897946.760,1,0,682.10,313.80,828.50,5,214542
1771897946.760,1,1,715.80,463.90,899.40,5,214542
1771897946.760,1,2,250.80,380.80,760.40,5,214542
1771897946.760,1,3,145.00,339.30,718.50,5,214542
1771897946.760,1,4,306.30,321.20,684.30,5,214542
1771897946.760,1,5,320.20,379.80,704.10,5,214542
1771897946.760,1,6,282.90,422.90,723.00,5,214542
1771897946.760,1,7,257.10,476.10,747.40,5,214542
1771897946.760,1,8,438.60,365.10,596.20,5,214542
1771897946.760,1,9,413.00,447.10,627.40,5,214542
1771897946.760,1,10,855.90,922.50,608.80,5,214542
1771897946.760,1,11,258.10,511.10,687.70,5,214542
1771897946.760,1,12,1031.30,577.90,153.90,5,214542
1771897946.760,1,13,609.90,605.10,426.00,5,214542
1771897946.760,1,14,541.90,737.60,477.00,5,214542
1771897946.760,1,15,246.80,535.20,617.50,5,214542
1771897946.760,4,0,1059.90,-586.40,137.50,5,213144
1771897946.760,4,1,388.70,-471.60,539.10,5,213144
1771897946.760,4,2,820.40,-1015.50,344.80,5,213144
1771897946.760,4,3,247.30,-536.00,617.30,5,213144
1771897946.760,4,4,1166.60,-509.30,402.60,5,213144
1771897946.760,4,5,1223.60,-834.20,475.30,5,213144
1771897946.760,4,6,357.40,-510.10,659.70,5,213144
1771897946.760,4,7,260.40,-514.30,687.70,5,213144
1771897946.760,4,8,1044.80,-403.40,679.10,5,213144
1771897946.760,4,9,1097.70,-668.90,769.40,5,213144
1771897946.760,4,10,1200.50,-1053.00,911.50,5,213144
1771897946.760,4,11,259.00,-478.30,748.10,5,213144
1771897946.760,4,12,561.70,-310.60,798.90,5,213144
1771897946.760,4,13,649.90,-446.10,876.50,5,213144
1771897946.760,4,14,590.80,-568.50,930.30,5,213144
1771897946.760,4,15,250.40,-438.50,797.80,5,213144
1771897946.761,2,0,300.00,190.00,699.30,5,214580
1771897946.761,2,1,305.70,237.10,694.70,5,214580
1771897946.761,2,2,295.80,282.40,694.30,5,214580
1771897946.761,2,3,292.50,327.90,698.70,5,214580
1771897946.761,2,4,306.20,179.90,645.40,5,214580
1771897946.761,2,5,307.00,234.60,643.30,5,214580
1771897946.761,2,6,300.20,285.20,644.80,5,214580
1771897946.761,2,7,293.60,335.50,648.10,5,214580
1771897946.761,2,8,298.70,174.60,587.30,5,214580
1771897946.761,2,9,301.50,232.80,588.10,5,214580
1771897946.761,2,10,298.00,287.40,589.90,5,214580
1771897946.761,2,11,289.80,341.90,592.10,5,214580
1771897946.761,2,12,278.70,173.70,526.20,5,214580
1771897946.761,2,13,284.40,232.30,529.00,5,214580
1771897946.761,2,14,282.20,288.10,531.00,5,214580
1771897946.761,2,15,268.70,341.70,535.90,5,214580
1771897946.855,3,0,351.30,-350.20,703.00,5,213179
1771897946.855,3,1,354.30,-289.50,697.00,5,213179
1771897946.855,3,2,354.30,-231.20,697.00,5,213179
1771897946.855,3,3,340.10,-174.80,702.20,5,213179
1771897946.855,3,4,326.20,-349.10,641.20,5,213179
1771897946.855,3,5,331.20,-289.30,638.00,5,213179
1771897946.855,3,6,328.30,-231.80,638.60,5,213179
1771897946.855,3,7,315.30,-176.10,643.50,5,213179
1771897946.855,3,8,293.00,-343.40,590.30,5,213179
1771897946.855,3,9,298.00,-287.40,589.90,5,213179
1771897946.855,3,10,291.90,-234.20,593.10,5,213179
1771897946.855,3,11,284.90,-181.10,594.70,5,213179
1771897946.855,3,12,250.60,-332.10,553.50,5,213179
1771897946.855,3,13,260.30,-284.50,551.20,5,213179
1771897946.855,3,14,256.60,-236.80,554.60,5,213179
1771897946.855,3,15,247.90,-190.00,556.10,5,213179
1771897946.855,1,0,687.00,314.00,829.70,5,214608
1771897946.855,1,1,712.10,462.90,898.10,5,214608
1771897946.855,1,2,252.40,381.70,761.20,9,214608
1771897946.855,1,3,146.30,340.50,719.40,5,214608
1771897946.855,1,4,306.30,321.20,684.30,5,214608
1771897946.855,1,5,323.10,380.80,704.40,5,214608
1771897946.855,1,6,279.60,420.70,722.40,5,214608
1771897946.855,1,7,256.50,475.40,747.10,5,214608
1771897946.855,1,8,436.70,364.80,596.70,5,214608
1771897946.855,1,9,421.90,451.40,625.70,5,214608
1771897946.855,1,10,937.30,989.80,600.50,5,214608
1771897946.855,1,11,257.50,510.30,687.70,5,214608
1771897946.855,1,12,1050.70,583.70,142.80,5,214608
1771897946.855,1,13,513.40,546.90,475.40,5,214608
1771897946.855,1,14,422.40,618.50,533.60,5,214608
1771897946.855,1,15,244.80,531.90,618.50,5,214608
1771897946.855,4,0,1060.70,-586.70,137.00,5,213212
1771897946.855,4,1,1036.70,-862.50,208.00,255,213212
1771897946.855,4,2,821.80,-1016.80,344.20,255,213212
1771897946.855,4,3,247.80,-536.90,617.10,5,213212
1771897946.855,4,4,1165.70,-509.10,402.80,5,213212
1771897946.855,4,5,1236.00,-840.10,473.00,5,213212
1771897946.855,4,6,1165.50,-1178.60,577.20,5,213212
1771897946.855,4,7,261.00,-515.10,687.70,5,213212
1771897946.855,4,8,1040.80,-402.90,679.10,5,213212
1771897946.855,4,9,1126.60,-679.70,771.80,5,213212
1771897946.855,4,10,1178.50,-1038.00,907.00,5,213212
1771897946.855,4,11,260.30,-479.70,748.70,5,213212
1771897946.855,4,12,562.70,-310.70,799.20,5,213212
1771897946.855,4,13,589.50,-429.80,855.50,5,213212
1771897946.855,4,14,590.00,-568.10,929.90,5,213212
