local_time_s,stream_t_ms,sid,cell,x_m_raw,y_m_raw,z_m_raw,x_m_corr,y_m_corr,z_m_corr
1771810962.258,847184,3,0,1.0700,-0.6220,0.1960,1.0700,-0.6220,0.1960
1771810962.258,847184,3,1,1.1250,-0.3830,0.1740,1.1250,-0.3830,0.1740
1771810962.258,847184,3,2,1.2180,-0.1260,0.1790,1.2180,-0.1260,0.1790
1771810962.258,847184,3,3,1.1330,0.1260,0.2010,1.1330,0.1260,0.2010
1771810962.258,847184,3,4,1.0310,-0.6450,-0.0660,1.0310,-0.6450,-0.0660
1771810962.258,847184,3,5,1.5440,-0.4510,-0.1880,1.5440,-0.4510,-0.1880
1771810962.258,847184,3,6,1.5890,-0.0630,-0.1980,1.5890,-0.0630,-0.1980
1771810962.258,847184,3,7,1.5600,0.3460,-0.1770,1.5600,0.3460,-0.1770
1771810962.258,847184,3,8,0.4530,-0.4180,-0.0540,0.4530,-0.4180,-0.0540
1771810962.258,847184,3,9,1.3920,-0.4490,-0.5400,1.3920,-0.4490,-0.5400
1771810962.258,847184,3,10,1.4040,-0.0710,-0.5460,1.4040,-0.0710,-0.5460
1771810962.258,847184,3,11,1.3300,0.3050,-0.5230,1.3300,0.3050,-0.5230
1771810962.258,847184,3,12,0.4180,-0.4200,-0.1670,0.4180,-0.4200,-0.1670
1771810962.258,847184,3,13,1.1400,-0.4300,-0.8180,1.1400,-0.4300,-0.8180
1771810962.258,847184,3,14,1.1450,-0.0900,-0.8230,1.1450,-0.0900,-0.8230
1771810962.258,847184,3,15,1.0810,0.2490,-0.8120,1.0810,0.2490,-0.8120
1771810962.264,847188,4,0,0.2660,-0.4540,0.2510,0.2660,-0.4540,0.2510
1771810962.264,847188,4,1,1.0080,-0.7990,0.5800,1.0080,-0.7990,0.5800
1771810962.264,847188,4,2,1.0760,-0.5610,0.4660,1.0760,-0.5610,0.4660
1771810962.264,847188,4,3,1.0840,-0.3240,0.3690,1.0840,-0.3240,0.3690
1771810962.264,847188,4,4,0.2560,-0.4750,0.1880,0.2560,-0.4750,0.1880
1771810962.264,847188,4,5,0.2900,-0.4280,0.1660,0.2900,-0.4280,0.1660
1771810962.264,847188,4,6,1.5220,-0.8270,0.2460,1.5220,-0.8270,0.2460
1771810962.264,847188,4,7,0.3950,-0.3310,0.1250,0.3950,-0.3310,0.1250
1771810962.264,847188,4,8,0.2310,-0.4750,0.1290,0.2310,-0.4750,0.1290
1771810962.264,847188,4,9,0.2630,-0.4320,0.1110,0.2630,-0.4320,0.1110
1771810962.264,847188,4,10,0.3140,-0.4000,0.0870,0.3140,-0.4000,0.0870
1771810962.264,847188,4,11,1.5850,-0.5920,-0.2680,1.5850,-0.5920,-0.2680
1771810962.264,847188,4,12,0.2020,-0.4620,0.0800,0.2020,-0.4620,0.0800
1771810962.264,847188,4,13,0.2380,-0.4340,0.0620,0.2380,-0.4340,0.0620
1771810962.264,847188,4,14,0.2880,-0.4110,0.0320,0.2880,-0.4110,0.0320
1771810962.264,847188,4,15,0.3490,-0.3730,-0.0140,0.3490,-0.3730,-0.0140
1771810962.280,847227,1,0,0.2640,0.3030,0.1670,0.2640,0.3030,0.1670
1771810962.280,847227,1,1,0.3290,0.3600,0.2060,0.3290,0.3600,0.2060
1771810962.280,847227,1,2,0.7840,0.6750,0.4680,0.7840,0.6750,0.4680
1771810962.280,847227,1,3,0.6230,0.7890,0.5190,0.6230,0.7890,0.5190
1771810962.280,847227,1,4,0.3420,0.3250,0.1250,0.3420,0.3250,0.1250
1771810962.280,847227,1,5,0.3700,0.3980,0.1490,0.3700,0.3980,0.1490
1771810962.280,847227,1,6,0.9190,0.8600,0.2950,0.9190,0.8600,0.2950
1771810962.280,847227,1,7,0.3390,0.5700,0.2210,0.3390,0.5700,0.2210
1771810962.280,847227,1,8,0.3850,0.3550,0.0520,0.3850,0.3550,0.0520
1771810962.280,847227,1,9,0.3970,0.4390,0.0720,0.3970,0.4390,0.0720
1771810962.280,847227,1,10,1.2710,1.2660,0.0080,1.2710,1.2660,0.0080
1771810962.280,847227,1,11,0.6840,1.0890,0.1340,0.6840,1.0890,0.1340
1771810962.280,847227,1,12,0.3580,0.3750,-0.0200,0.3580,0.3750,-0.0200
1771810962.280,847227,1,13,0.3780,0.4650,-0.0140,0.3780,0.4650,-0.0140
1771810962.280,847227,1,14,0.7670,0.9620,-0.1880,0.7670,0.9620,-0.1880
1771810962.280,847227,1,15,0.5810,1.0800,-0.0980,0.5810,1.0800,-0.0980
1771810962.296,847230,2,0,1.9580,-0.4380,0.2610,1.9580,-0.4380,0.2610
1771810962.296,847230,2,1,1.5350,0.0880,0.1930,1.5350,0.0880,0.1930
1771810962.296,847230,2,2,1.5900,0.4400,0.1960,1.5900,0.4400,0.1960
1771810962.296,847230,2,3,1.4950,0.7840,0.2270,1.4950,0.7840,0.2270
1771810962.296,847230,2,4,0.6670,0.0290,0.0110,0.6670,0.0290,0.0110
1771810962.296,847230,2,5,1.5540,0.0680,-0.1910,1.5540,0.0680,-0.1910
1771810962.296,847230,2,6,1.5820,0.4570,-0.1970,1.5820,0.4570,-0.1970
1771810962.296,847230,2,7,1.5140,0.8470,-0.1680,1.5140,0.8470,-0.1680
1771810962.296,847230,2,8,1.0260,-0.1630,-0.3600,1.0260,-0.1630,-0.3600
1771810962.296,847230,2,9,1.4820,0.0590,-0.5870,1.4820,0.0590,-0.5870
1771810962.296,847230,2,10,1.4880,0.4630,-0.5900,1.4880,0.4630,-0.5900
1771810962.296,847230,2,11,1.3870,0.8520,-0.5530,1.3870,0.8520,-0.5530
1771810962.296,847230,2,12,0.7790,-0.0900,-0.5190,0.7790,-0.0900,-0.5190
1771810962.296,847230,2,13,0.8630,0.1370,-0.5630,0.8630,0.1370,-0.5630
1771810962.296,847230,2,14,0.9360,0.3960,-0.6310,0.9360,0.3960,-0.6310
1771810962.296,847230,2,15,0.8390,0.6420,-0.5770,0.8390,0.6420,-0.5770
1771810962.325,847234,3,0,1.0700,-0.6220,0.1960,1.0700,-0.6220,0.1960
1771810962.325,847234,3,1,1.1250,-0.3830,0.1740,1.1250,-0.3830,0.1740
1771810962.325,847234,3,2,1.2180,-0.1260,0.1790,1.2180,-0.1260,0.1790
1771810962.325,847234,3,3,1.1330,0.1260,0.2010,1.1330,0.1260,0.2010
1771810962.325,847234,3,4,1.0310,-0.6450,-0.0660,1.0310,-0.6450,-0.0660
1771810962.325,847234,3,5,1.5440,-0.4510,-0.1880,1.5440,-0.4510,-0.1880
1771810962.325,847234,3,6,1.5890,-0.0630,-0.1980,1.5890,-0.0630,-0.1980
1771810962.325,847234,3,7,1.5600,0.3460,-0.1770,1.5600,0.3460,-0.1770
1771810962.325,847234,3,8,0.4530,-0.4180,-0.0540,0.4530,-0.4180,-0.0540
1771810962.325,847234,3,9,1.3920,-0.4490,-0.5400,1.3920,-0.4490,-0.5400
1771810962.325,847234,3,10,1.4040,-0.0710,-0.5460,1.4040,-0.0710,-0.5460
1771810962.325,847234,3,11,1.3300,0.3050,-0.5230,1.3300,0.3050,-0.5230
1771810962.325,847234,3,12,0.4180,-0.4200,-0.1670,0.4180,-0.4200,-0.1670
1771810962.325,847234,3,13,1.1400,-0.4300,-0.8180,1.1400,-0.4300,-0.8180
1771810962.325,847234,3,14,1.1450,-0.0900,-0.8230,1.1450,-0.0900,-0.8230
1771810962.325,847234,3,15,1.0810,0.2490,-0.8120,1.0810,0.2490,-0.8120
1771810962.338,847238,4,0,0.2660,-0.4540,0.2510,0.2660,-0.4540,0.2510
1771810962.338,847238,4,1,1.0080,-0.7990,0.5800,1.0080,-0.7990,0.5800
1771810962.338,847238,4,2,1.0760,-0.5610,0.4660,1.0760,-0.5610,0.4660
1771810962.338,847238,4,3,1.0840,-0.3240,0.3690,1.0840,-0.3240,0.3690
1771810962.338,847238,4,4,0.2560,-0.4750,0.1880,0.2560,-0.4750,0.1880
1771810962.338,847238,4,5,0.2900,-0.4280,0.1660,0.2900,-0.4280,0.1660
1771810962.338,847238,4,6,1.5220,-0.8270,0.2460,1.5220,-0.8270,0.2460
1771810962.338,847238,4,7,0.3950,-0.3310,0.1250,0.3950,-0.3310,0.1250
1771810962.338,847238,4,8,0.2310,-0.4750,0.1290,0.2310,-0.4750,0.1290
1771810962.338,847238,4,9,0.2630,-0.4320,0.1110,0.2630,-0.4320,0.1110
1771810962.338,847238,4,10,0.3140,-0.4000,0.0870,0.3140,-0.4000,0.0870
1771810962.338,847238,4,11,1.5850,-0.5920,-0.2680,1.5850,-0.5920,-0.2680
1771810962.338,847238,4,12,0.2020,-0.4620,0.0800,0.2020,-0.4620,0.0800
1771810962.338,847238,4,13,0.2380,-0.4340,0.0620,0.2380,-0.4340,0.0620
1771810962.338,847238,4,14,0.2880,-0.4110,0.0320,0.2880,-0.4110,0.0320
1771810962.338,847238,4,15,0.3490,-0.3730,-0.0140,0.3490,-0.3730,-0.0140
1771810962.346,847277,1,0,0.2640,0.3030,0.1670,0.2640,0.3030,0.1670
1771810962.346,847277,1,1,0.3290,0.3600,0.2060,0.3290,0.3600,0.2060
1771810962.346,847277,1,2,0.7840,0.6750,0.4680,0.7840,0.6750,0.4680
1771810962.346,847277,1,3,0.6230,0.7890,0.5190,0.6230,0.7890,0.5190
1771810962.346,847277,1,4,0.3420,0.3250,0.1250,0.3420,0.3250,0.1250
1771810962.346,847277,1,5,0.3700,0.3980,0.1490,0.3700,0.3980,0.1490
1771810962.346,847277,1,6,0.9190,0.8600,0.2950,0.9190,0.8600,0.2950
1771810962.346,847277,1,7,0.3390,0.5700,0.2210,0.3390,0.5700,0.2210
1771810962.346,847277,1,8,0.3850,0.3550,0.0520,0.3850,0.3550,0.0520
1771810962.346,847277,1,9,0.3970,0.4390,0.0720,0.3970,0.4390,0.0720
1771810962.346,847277,1,10,1.2710,1.2660,0.0080,1.2710,1.2660,0.0080
1771810962.346,847277,1,11,0.6840,1.0890,0.1340,0.6840,1.0890,0.1340
1771810962.346,847277,1,12,0.3580,0.3750,-0.0200,0.3580,0.3750,-0.0200
1771810962.346,847277,1,13,0.3780,0.4650,-0.0140,0.3780,0.4650,-0.0140
1771810962.346,847277,1,14,0.7670,0.9620,-0.1880,0.7670,0.9620,-0.1880
1771810962.346,847277,1,15,0.5810,1.0800,-0.0980,0.5810,1.0800,-0.0980
1771810962.354,847281,2,0,1.9580,-0.4380,0.2610,1.9580,-0.4380,0.2610
1771810962.355,847281,2,1,1.5350,0.0880,0.1930,1.5350,0.0880,0.1930
1771810962.355,847281,2,2,1.5900,0.4400,0.1960,1.5900,0.4400,0.1960
1771810962.355,847281,2,3,1.4950,0.7840,0.2270,1.4950,0.7840,0.2270
1771810962.355,847281,2,4,0.6670,0.0290,0.0110,0.6670,0.0290,0.0110
1771810962.355,847281,2,5,1.5540,0.0680,-0.1910,1.5540,0.0680,-0.1910
1771810962.355,847281,2,6,1.5820,0.4570,-0.1970,1.5820,0.4570,-0.1970
1771810962.355,847281,2,7,1.5140,0.8470,-0.1680,1.5140,0.8470,-0.1680
1771810962.355,847281,2,8,1.0260,-0.1630,-0.3600,1.0260,-0.1630,-0.3600
1771810962.355,847281,2,9,1.4820,0.0590,-0.5870,1.4820,0.0590,-0.5870
1771810962.355,847281,2,10,1.4880,0.4630,-0.5900,1.4880,0.4630,-0.5900
1771810962.355,847281,2,11,1.3870,0.8520,-0.5530,1.3870,0.8520,-0.5530
1771810962.355,847281,2,12,0.7790,-0.0900,-0.5190,0.7790,-0.0900,-0.5190
1771810962.355,847281,2,13,0.8630,0.1370,-0.5630,0.8630,0.1370,-0.5630
1771810962.355,847281,2,14,0.9360,0.3960,-0.6310,0.9360,0.3960,-0.6310
1771810962.355,847281,2,15,0.8390,0.6420,-0.5770,0.8390,0.6420,-0.5770
1771810962.368,847284,4,0,0.2660,-0.4540,0.2510,0.2660,-0.4540,0.2510
1771810962.368,847284,4,1,1.0080,-0.7990,0.5800,1.0080,-0.7990,0.5800
1771810962.368,847284,4,2,1.0760,-0.5610,0.4660,1.0760,-0.5610,0.4660
1771810962.368,847284,4,3,1.0840,-0.3240,0.3690,1.0840,-0.3240,0.3690
1771810962.368,847284,4,4,0.2560,-0.4750,0.1880,0.2560,-0.4750,0.1880
1771810962.368,847284,4,5,0.2900,-0.4280,0.1660,0.2900,-0.4280,0.1660
1771810962.368,847284,4,6,1.5220,-0.8270,0.2460,1.5220,-0.8270,0.2460
1771810962.368,847284,4,7,0.3950,-0.3310,0.1250,0.3950,-0.3310,0.1250
1771810962.369,847284,4,8,0.2310,-0.4750,0.1290,0.2310,-0.4750,0.1290
1771810962.369,847284,4,9,0.2630,-0.4320,0.1110,0.2630,-0.4320,0.1110
1771810962.369,847284,4,10,0.3140,-0.4000,0.0870,0.3140,-0.4000,0.0870
1771810962.369,847284,4,11,1.5850,-0.5920,-0.2680,1.5850,-0.5920,-0.2680
1771810962.369,847284,4,12,0.2020,-0.4620,0.0800,0.2020,-0.4620,0.0800
1771810962.369,847284,4,13,0.2380,-0.4340,0.0620,0.2380,-0.4340,0.0620
1771810962.369,847284,4,14,0.2880,-0.4110,0.0320,0.2880,-0.4110,0.0320
1771810962.369,847284,4,15,0.3490,-0.3730,-0.0140,0.3490,-0.3730,-0.0140
1771810962.387,847327,2,0,1.9580,-0.4380,0.2610,1.9580,-0.4380,0.2610
1771810962.387,847327,2,1,1.5350,0.0880,0.1930,1.5350,0.0880,0.1930
1771810962.388,847327,2,2,1.5900,0.4400,0.1960,1.5900,0.4400,0.1960
1771810962.388,847327,2,3,1.4950,0.7840,0.2270,1.4950,0.7840,0.2270
1771810962.388,847327,2,4,0.6670,0.0290,0.0110,0.6670,0.0290,0.0110
1771810962.388,847327,2,5,1.5540,0.0680,-0.1910,1.5540,0.0680,-0.1910
1771810962.388,847327,2,6,1.5820,0.4570,-0.1970,1.5820,0.4570,-0.1970
1771810962.388,847327,2,7,1.5140,0.8470,-0.1680,1.5140,0.8470,-0.1680
1771810962.388,847327,2,8,1.0260,-0.1630,-0.3600,1.0260,-0.1630,-0.3600
1771810962.388,847327,2,9,1.4820,0.0590,-0.5870,1.4820,0.0590,-0.5870
1771810962.388,847327,2,10,1.4880,0.4630,-0.5900,1.4880,0.4630,-0.5900
1771810962.388,847327,2,11,1.3870,0.8520,-0.5530,1.3870,0.8520,-0.5530
1771810962.388,847327,2,12,0.7790,-0.0900,-0.5190,0.7790,-0.0900,-0.5190
1771810962.388,847327,2,13,0.8630,0.1370,-0.5630,0.8630,0.1370,-0.5630
1771810962.388,847327,2,14,0.9360,0.3960,-0.6310,0.9360,0.3960,-0.6310
1771810962.388,847327,2,15,0.8390,0.6420,-0.5770,0.8390,0.6420,-0.5770
1771810962.830,847777,1,0,0.2680,0.3030,0.1680,0.2680,0.3030,0.1680
1771810962.830,847777,1,1,0.3260,0.3590,0.2050,0.3260,0.3590,0.2050
1771810962.830,847777,1,2,0.3310,0.4250,0.2420,0.3310,0.4250,0.2420
1771810962.830,847777,1,3,0.3220,0.5060,0.2930,0.3220,0.5060,0.2930
1771810962.830,847777,1,4,0.3350,0.3240,0.1250,0.3350,0.3240,0.1250
1771810962.830,847777,1,5,0.3550,0.3930,0.1480,0.3550,0.3930,0.1480
1771810962.830,847777,1,6,0.3450,0.4660,0.1770,0.3450,0.4660,0.1770
1771810962.830,847777,1,7,0.3320,0.5620,0.2180,0.3320,0.5620,0.2180
1771810962.830,847777,1,8,0.3880,0.3550,0.0510,0.3880,0.3550,0.0510
1771810962.830,847777,1,9,0.3890,0.4360,0.0730,0.3890,0.4360,0.0730
1771810962.830,847777,1,10,1.2580,1.2550,0.0090,1.2580,1.2550,0.0090
1771810962.830,847777,1,11,0.6750,1.0780,0.1340,0.6750,1.0780,0.1340
1771810962.830,847777,1,12,0.3560,0.3750,-0.0190,0.3560,0.3750,-0.0190
1771810962.830,847777,1,13,0.3610,0.4550,-0.0060,0.3610,0.4550,-0.0060
1771810962.831,847777,1,14,0.7860,0.9810,-0.1970,0.7860,0.9810,-0.1970
1771810962.831,847777,1,15,0.5570,1.0410,-0.0870,0.5570,1.0410,-0.0870
1771810962.845,847780,3,0,1.0760,-0.6250,0.1970,1.0760,-0.6250,0.1970
1771810962.845,847780,3,1,1.1470,-0.3860,0.1750,1.1470,-0.3860,0.1750
1771810962.845,847780,3,2,1.2300,-0.1250,0.1790,1.2300,-0.1250,0.1790
1771810962.845,847780,3,3,1.1310,0.1250,0.2010,1.1310,0.1250,0.2010
1771810962.845,847780,3,4,1.0310,-0.6450,-0.0660,1.0310,-0.6450,-0.0660
1771810962.845,847780,3,5,1.5450,-0.4510,-0.1880,1.5450,-0.4510,-0.1880
1771810962.845,847780,3,6,1.5360,-0.0700,-0.1860,1.5360,-0.0700,-0.1860
1771810962.845,847780,3,7,1.4930,0.3170,-0.1630,1.4930,0.3170,-0.1630
1771810962.845,847780,3,8,1.8700,-1.0760,-0.8110,1.8700,-1.0760,-0.8110
1771810962.845,847780,3,9,1.3470,-0.4420,-0.5160,1.3470,-0.4420,-0.5160
1771810962.845,847780,3,10,1.3450,-0.0790,-0.5150,1.3450,-0.0790,-0.5150
1771810962.845,847780,3,11,1.2980,0.2900,-0.5060,1.2980,0.2900,-0.5060
1771810962.845,847780,3,12,0.5080,-0.4680,-0.2550,0.5080,-0.4680,-0.2550
1771810962.845,847780,3,13,1.0920,-0.4220,-0.7750,1.0920,-0.4220,-0.7750
1771810962.845,847780,3,14,1.1120,-0.0960,-0.7930,1.1120,-0.0960,-0.7930
1771810962.845,847780,3,15,1.0420,0.2280,-0.7730,1.0420,0.2280,-0.7730
1771810962.886,847827,1,0,0.2680,0.3030,0.1680,0.2680,0.3030,0.1680
1771810962.886,847827,1,1,0.3260,0.3590,0.2050,0.3260,0.3590,0.2050
1771810962.886,847827,1,2,0.3310,0.4250,0.2420,0.3310,0.4250,0.2420
1771810962.886,847827,1,3,0.3220,0.5060,0.2930,0.3220,0.5060,0.2930
1771810962.886,847827,1,4,0.3350,0.3240,0.1250,0.3350,0.3240,0.1250
1771810962.886,847827,1,5,0.3550,0.3930,0.1480,0.3550,0.3930,0.1480
1771810962.886,847827,1,6,0.3450,0.4660,0.1770,0.3450,0.4660,0.1770
1771810962.886,847827,1,7,0.3320,0.5620,0.2180,0.3320,0.5620,0.2180
1771810962.886,847827,1,8,0.3880,0.3550,0.0510,0.3880,0.3550,0.0510
1771810962.886,847827,1,9,0.3890,0.4360,0.0730,0.3890,0.4360,0.0730
1771810962.886,847827,1,10,1.2580,1.2550,0.0090,1.2580,1.2550,0.0090
1771810962.886,847827,1,11,0.6750,1.0780,0.1340,0.6750,1.0780,0.1340
1771810962.886,847827,1,12,0.3560,0.3750,-0.0190,0.3560,0.3750,-0.0190
1771810962.886,847827,1,13,0.3610,0.4550,-0.0060,0.3610,0.4550,-0.0060
1771810962.886,847827,1,14,0.7860,0.9810,-0.1970,0.7860,0.9810,-0.1970
1771810962.886,847827,1,15,0.5570,1.0410,-0.0870,0.5570,1.0410,-0.0870
1771810962.897,847831,2,0,1.9630,-0.4400,0.2610,1.9630,-0.4400,0.2610
1771810962.897,847831,2,1,1.5490,0.0860,0.1940,1.5490,0.0860,0.1940
1771810962.897,847831,2,2,1.5830,0.4390,0.1960,1.5830,0.4390,0.1960
1771810962.897,847831,2,3,1.4710,0.7740,0.2250,1.4710,0.7740,0.2250
1771810962.897,847831,2,4,0.6540,0.0340,0.0130,0.6540,0.0340,0.0130
1771810962.897,847831,2,5,1.5640,0.0670,-0.1930,1.5640,0.0670,-0.1930
1771810962.897,847831,2,6,1.5730,0.4550,-0.1950,1.5730,0.4550,-0.1950
1771810962.897,847831,2,7,1.5080,0.8440,-0.1660,1.5080,0.8440,-0.1660
1771810962.897,847831,2,8,1.0360,-0.1680,-0.3660,1.0360,-0.1680,-0.3660
1771810962.897,847831,2,9,1.4900,0.0580,-0.5910,1.4900,0.0580,-0.5910
1771810962.897,847831,2,10,1.4800,0.4610,-0.5860,1.4800,0.4610,-0.5860
1771810962.897,847831,2,11,1.4020,0.8590,-0.5610,1.4020,0.8590,-0.5610
1771810962.897,847831,2,12,0.7730,-0.0860,-0.5120,0.7730,-0.0860,-0.5120
1771810962.897,847831,2,13,0.8850,0.1330,-0.5840,0.8850,0.1330,-0.5840
1771810962.897,847831,2,14,0.9080,0.3910,-0.6040,0.9080,0.3910,-0.6040
1771810962.897,847831,2,15,0.8370,0.6410,-0.5750,0.8370,0.6410,-0.5750
1771810962.909,847835,3,0,1.0760,-0.6250,0.1970,1.0760,-0.6250,0.1970
1771810962.909,847835,3,1,1.1470,-0.3860,0.1750,1.1470,-0.3860,0.1750
1771810962.909,847835,3,2,1.2300,-0.1250,0.1790,1.2300,-0.1250,0.1790
1771810962.909,847835,3,3,1.1310,0.1250,0.2010,1.1310,0.1250,0.2010
1771810962.909,847835,3,4,1.0310,-0.6450,-0.0660,1.0310,-0.6450,-0.0660
1771810962.909,847835,3,5,1.5450,-0.4510,-0.1880,1.5450,-0.4510,-0.1880
1771810962.909,847835,3,6,1.5360,-0.0700,-0.1860,1.5360,-0.0700,-0.1860
1771810962.909,847835,3,7,1.4930,0.3170,-0.1630,1.4930,0.3170,-0.1630
1771810962.909,847835,3,8,1.8700,-1.0760,-0.8110,1.8700,-1.0760,-0.8110
1771810962.909,847835,3,9,1.3470,-0.4420,-0.5160,1.3470,-0.4420,-0.5160
1771810962.909,847835,3,10,1.3450,-0.0790,-0.5150,1.3450,-0.0790,-0.5150
1771810962.909,847835,3,11,1.2980,0.2900,-0.5060,1.2980,0.2900,-0.5060
1771810962.909,847835,3,12,0.5080,-0.4680,-0.2550,0.5080,-0.4680,-0.2550
1771810962.909,847835,3,13,1.0920,-0.4220,-0.7750,1.0920,-0.4220,-0.7750
1771810962.909,847835,3,14,1.1120,-0.0960,-0.7930,1.1120,-0.0960,-0.7930
1771810962.909,847835,3,15,1.0420,0.2280,-0.7730,1.0420,0.2280,-0.7730
1771810962.923,847839,4,0,0.2660,-0.4540,0.2510,0.2660,-0.4540,0.2510
1771810962.923,847839,4,1,1.0420,-0.8170,0.5970,1.0420,-0.8170,0.5970
1771810962.923,847839,4,2,1.0180,-0.5450,0.4460,1.0180,-0.5450,0.4460
1771810962.923,847839,4,3,1.0260,-0.3230,0.3540,1.0260,-0.3230,0.3540
1771810962.923,847839,4,4,0.2550,-0.4730,0.1880,0.2550,-0.4730,0.1880
1771810962.923,847839,4,5,0.3010,-0.4350,0.1680,0.3010,-0.4350,0.1680
1771810962.923,847839,4,6,1.5640,-0.8420,0.2500,1.5640,-0.8420,0.2500
1771810962.923,847839,4,7,0.4010,-0.3320,0.1250,0.4010,-0.3320,0.1250
1771810962.923,847839,4,8,0.2290,-0.4720,0.1290,0.2290,-0.4720,0.1290
1771810962.923,847839,4,9,0.2640,-0.4330,0.1100,0.2640,-0.4330,0.1100
1771810962.923,847839,4,10,0.3200,-0.4030,0.0860,0.3200,-0.4030,0.0860
1771810962.923,847839,4,11,0.3800,-0.3540,0.0530,0.3800,-0.3540,0.0530
1771810962.923,847839,4,12,0.1960,-0.4520,0.0830,0.1960,-0.4520,0.0830
1771810962.923,847839,4,13,0.2400,-0.4360,0.0610,0.2400,-0.4360,0.0610
1771810962.923,847839,4,14,0.2910,-0.4120,0.0300,0.2910,-0.4120,0.0300
1771810962.923,847839,4,15,0.3490,-0.3730,-0.0150,0.3490,-0.3730,-0.0150
1771810962.932,847877,1,0,0.2680,0.3030,0.1680,0.2680,0.3030,0.1680
1771810962.932,847877,1,1,0.3260,0.3590,0.2050,0.3260,0.3590,0.2050
1771810962.932,847877,1,2,0.3310,0.4250,0.2420,0.3310,0.4250,0.2420
1771810962.932,847877,1,3,0.3220,0.5060,0.2930,0.3220,0.5060,0.2930
1771810962.932,847877,1,4,0.3350,0.3240,0.1250,0.3350,0.3240,0.1250
1771810962.932,847877,1,5,0.3550,0.3930,0.1480,0.3550,0.3930,0.1480
1771810962.932,847877,1,6,0.3450,0.4660,0.1770,0.3450,0.4660,0.1770
1771810962.932,847877,1,7,0.3320,0.5620,0.2180,0.3320,0.5620,0.2180
1771810962.932,847877,1,8,0.3880,0.3550,0.0510,0.3880,0.3550,0.0510
1771810962.932,847877,1,9,0.3890,0.4360,0.0730,0.3890,0.4360,0.0730
1771810962.932,847877,1,10,1.2580,1.2550,0.0090,1.2580,1.2550,0.0090
1771810962.932,847877,1,11,0.6750,1.0780,0.1340,0.6750,1.0780,0.1340
1771810962.932,847877,1,12,0.3560,0.3750,-0.0190,0.3560,0.3750,-0.0190
1771810962.932,847877,1,13,0.3610,0.4550,-0.0060,0.3610,0.4550,-0.0060
1771810962.932,847877,1,14,0.7860,0.9810,-0.1970,0.7860,0.9810,-0.1970
1771810962.932,847877,1,15,0.5570,1.0410,-0.0870,0.5570,1.0410,-0.0870
1771810962.949,847880,2,0,1.9630,-0.4400,0.2610,1.9630,-0.4400,0.2610
1771810962.949,847880,2,1,1.5490,0.0860,0.1940,1.5490,0.0860,0.1940
1771810962.949,847880,2,2,1.5830,0.4390,0.1960,1.5830,0.4390,0.1960
1771810962.949,847880,2,3,1.4710,0.7740,0.2250,1.4710,0.7740,0.2250
1771810962.949,847880,2,4,0.6540,0.0340,0.0130,0.6540,0.0340,0.0130
1771810962.949,847880,2,5,1.5640,0.0670,-0.1930,1.5640,0.0670,-0.1930
1771810962.949,847880,2,6,1.5730,0.4550,-0.1950,1.5730,0.4550,-0.1950
1771810962.949,847880,2,7,1.5080,0.8440,-0.1660,1.5080,0.8440,-0.1660
1771810962.949,847880,2,8,1.0360,-0.1680,-0.3660,1.0360,-0.1680,-0.3660
1771810962.949,847880,2,9,1.4900,0.0580,-0.5910,1.4900,0.0580,-0.5910
1771810962.949,847880,2,10,1.4800,0.4610,-0.5860,1.4800,0.4610,-0.5860
1771810962.949,847880,2,11,1.4020,0.8590,-0.5610,1.4020,0.8590,-0.5610
1771810962.949,847880,2,12,0.7730,-0.0860,-0.5120,0.7730,-0.0860,-0.5120
1771810962.949,847880,2,13,0.8850,0.1330,-0.5840,0.8850,0.1330,-0.5840
1771810962.949,847880,2,14,0.9080,0.3910,-0.6040,0.9080,0.3910,-0.6040
1771810962.949,847880,2,15,0.8370,0.6410,-0.5750,0.8370,0.6410,-0.5750
1771810962.978,847884,3,0,1.0760,-0.6250,0.1970,1.0760,-0.6250,0.1970
1771810962.978,847884,3,1,1.1470,-0.3860,0.1750,1.1470,-0.3860,0.1750
1771810962.978,847884,3,2,1.2300,-0.1250,0.1790,1.2300,-0.1250,0.1790
1771810962.978,847884,3,3,1.1310,0.1250,0.2010,1.1310,0.1250,0.2010
1771810962.978,847884,3,4,1.0310,-0.6450,-0.0660,1.0310,-0.6450,-0.0660
1771810962.978,847884,3,5,1.5450,-0.4510,-0.1880,1.5450,-0.4510,-0.1880
1771810962.978,847884,3,6,1.5360,-0.0700,-0.1860,1.5360,-0.0700,-0.1860
1771810962.978,847884,3,7,1.4930,0.3170,-0.1630,1.4930,0.3170,-0.1630
1771810962.978,847884,3,8,1.8700,-1.0760,-0.8110,1.8700,-1.0760,-0.8110
1771810962.978,847884,3,9,1.3470,-0.4420,-0.5160,1.3470,-0.4420,-0.5160
1771810962.978,847884,3,10,1.3450,-0.0790,-0.5150,1.3450,-0.0790,-0.5150
1771810962.978,847884,3,11,1.2980,0.2900,-0.5060,1.2980,0.2900,-0.5060
1771810962.978,847884,3,12,0.5080,-0.4680,-0.2550,0.5080,-0.4680,-0.2550
1771810962.978,847884,3,13,1.0920,-0.4220,-0.7750,1.0920,-0.4220,-0.7750
1771810962.978,847884,3,14,1.1120,-0.0960,-0.7930,1.1120,-0.0960,-0.7930
1771810962.978,847884,3,15,1.0420,0.2280,-0.7730,1.0420,0.2280,-0.7730
