local_time_s,sid,cell,valid,x_mm,y_mm,z_mm,target_status,sensor_ts_ms
1772481360.778,1,11,1,572.00,348.90,447.60,255,2376436
1772481360.778,1,12,1,372.10,565.00,360.80,255,2376436
1772481360.778,1,13,1,466.30,526.40,344.40,255,2376436
1772481360.778,1,14,1,1215.80,730.50,30.60,5,2376436
1772481360.778,1,15,1,1149.80,424.90,90.30,5,2376436
1772481360.778,2,0,1,1534.10,819.00,1109.70,5,2376420
1772481360.778,2,1,1,1033.30,369.80,859.10,255,2376420
1772481360.778,2,2,1,668.80,192.50,706.80,255,2376420
1772481360.778,2,3,0,0.00,0.00,0.00,255,2376420
1772481360.778,2,4,1,1723.10,897.20,721.80,5,2376420
1772481360.778,2,5,1,4916.70,881.10,1130.90,255,2376420
1772481360.778,2,6,1,4880.30,-361.90,1126.10,255,2376420
1772481360.778,2,7,1,2585.90,-740.30,844.80,255,2376420
1772481360.778,2,8,1,1772.50,917.70,274.40,5,2376420
1772481360.778,2,9,1,4910.80,880.30,-126.80,255,2376420
1772481360.778,2,10,1,4772.20,-347.70,-108.40,255,2376420
1772481360.778,2,11,1,2200.30,-580.60,213.40,255,2376420
1772481360.778,2,12,1,1099.60,639.00,88.40,5,2376420
1772481360.778,2,13,1,1253.20,398.70,52.40,5,2376420
1772481360.778,2,14,1,1298.00,109.70,33.60,5,2376420
1772481360.778,2,15,1,1080.90,-116.90,96.80,5,2376420
1772481360.778,3,0,1,1181.60,-673.00,51.60,5,2379201
1772481360.778,3,1,1,1228.40,-395.50,62.70,255,2379201
1772481360.778,3,2,1,1276.10,-112.60,42.80,10,2379201
1772481360.778,3,3,1,1138.90,140.90,70.70,255,2379201
1772481360.778,3,4,1,1117.60,-646.40,367.70,255,2379201
1772481360.778,3,5,1,2379.60,-547.10,209.30,255,2379201
1772481360.778,3,6,1,1096.90,-136.20,379.60,255,2379201
1772481360.778,3,7,1,2172.80,569.20,217.40,255,2379201
1772481360.778,3,8,1,2182.00,-1087.30,787.20,5,2379201
1772481360.778,3,9,1,2058.20,-504.70,751.30,255,2379201
1772481360.778,3,10,1,4877.30,361.50,1125.70,2,2379201
1772481360.778,3,11,1,2033.60,511.50,766.10,255,2379201
1772481360.778,3,12,1,2050.50,-1032.90,1341.30,255,2379201
1772481360.778,3,13,1,613.80,-314.60,683.80,255,2379201
1772481360.778,3,14,1,610.10,-200.30,682.30,255,2379201
1772481360.778,3,15,1,686.50,-46.50,729.70,255,2379201
1772481360.778,4,0,1,653.30,-931.50,169.50,5,2379216
1772481360.778,4,1,1,665.70,-679.40,240.30,5,2379216
1772481360.778,4,2,1,860.70,-583.40,189.80,9,2379216
1772481360.778,4,3,1,1085.70,-416.50,117.10,5,2379216
1772481360.778,4,4,1,1209.20,-1656.00,275.80,5,2379216
1772481360.778,4,5,1,1656.40,-1439.60,254.20,5,2379216
1772481360.778,4,6,1,1233.10,-737.70,349.50,5,2379216
1772481360.778,4,7,1,1773.20,-507.00,288.10,255,2379216
1772481360.778,4,8,1,1191.10,-1632.40,723.50,5,2379216
1772481360.778,4,9,1,898.20,-857.80,623.30,5,2379216
1772481360.778,4,10,1,1182.70,-716.80,646.70,10,2379216
1772481360.778,4,11,1,1267.00,-440.30,648.00,255,2379216
1772481360.778,4,12,1,680.80,-967.40,852.60,5,2379216
1772481360.778,4,13,1,887.10,-849.30,878.60,5,2379216
1772481360.778,4,14,1,1787.70,-967.40,1229.10,5,2379216
1772481360.778,4,15,1,2682.20,-626.70,1553.30,255,2379216
1772481360.778,5,0,1,305.70,-1988.20,1767.90,5,2365052
1772481360.778,5,1,1,-192.70,-2085.80,1737.50,5,2365052
1772481360.778,5,2,1,-696.40,-2086.70,1737.70,5,2365052
1772481360.778,5,3,1,-1212.40,-2033.60,1779.30,5,2365052
1772481360.778,5,4,1,364.00,-2034.10,1217.70,5,2365052
1772481360.778,5,5,1,-239.90,-1629.80,1216.10,5,2365052
1772481360.778,5,6,1,-717.30,-2151.90,1193.90,5,2365052
1772481360.778,5,7,1,-1270.90,-2077.60,1216.20,5,2365052
1772481360.778,5,8,1,384.10,-1984.10,654.60,255,2365052
1772481360.778,5,9,1,-273.80,-1310.40,888.00,5,2365052
1772481360.778,5,10,1,-617.80,-1329.30,882.00,5,2365052
1772481360.778,5,11,1,-916.50,-1157.50,924.90,5,2365052
1772481360.778,5,12,1,254.50,-1594.00,244.60,10,2365052
1772481360.778,5,13,1,-222.10,-1604.40,294.50,9,2365052
1772481360.778,5,14,1,-682.40,-1712.20,225.30,5,2365052
1772481360.778,5,15,1,-967.40,-1208.40,506.10,5,2365052
