local_time_s,sid,cell,x_mm,y_mm,z_mm,target_status,sensor_ts_ms
1771898968.747,8,12,-690.40,954.60,1558.30,5,65089
1771898968.747,8,13,-457.90,987.00,1541.30,5,65089
1771898968.747,8,14,-227.60,988.90,1541.70,5,65089
1771898968.747,8,15,-7.70,922.90,1550.30,5,65089
1771898968.747,1,1,740.10,562.90,1035.50,5,184859
1771898968.747,1,2,735.60,784.90,1080.30,5,184859
1771898968.747,1,3,704.50,1084.20,1159.50,5,184859
1771898968.747,1,4,746.40,383.30,834.90,5,184859
1771898968.747,1,5,775.80,577.70,845.40,5,184859
1771898968.747,1,6,756.80,801.20,858.00,5,184859
1771898968.747,1,7,767.30,1166.00,893.30,5,184859
1771898968.747,1,8,755.30,384.50,662.50,5,184859
1771898968.747,1,9,778.50,578.80,652.80,5,184859
1771898968.747,1,1,749.40,566.80,1039.80,5,184859
1771898968.747,1,2,747.30,793.90,1086.40,9,184859
1771898968.747,1,1,741.80,563.60,1036.30,5,184859
1771898968.747,1,2,755.40,800.10,1090.70,5,184859
1771898968.747,1,3,694.40,1071.00,1152.60,5,184859
1771898968.747,1,4,754.30,384.40,836.00,5,184859
1771898968.747,1,5,788.60,583.00,847.20,5,184859
1771898968.747,1,6,768.60,810.30,860.00,5,184859
1771898968.747,1,7,721.40,1106.30,883.40,5,184859
1771898968.747,1,8,758.20,384.90,662.10,5,184859
1771898968.747,1,9,797.70,586.80,650.10,5,184859
1771898968.747,1,10,770.20,811.50,638.40,5,184859
1771898968.747,1,11,812.00,1224.20,595.70,5,184859
1771898968.747,1,12,731.80,381.40,486.00,5,184859
1771898968.747,1,13,760.50,571.40,453.90,5,184859
1771898968.747,1,14,765.70,808.00,402.60,5,184859
1771898968.747,1,15,755.10,1150.20,304.60,5,184859
1771898968.848,4,0,1350.50,-673.80,34.80,5,188330
1771898968.848,4,1,1403.80,-1084.00,83.90,5,188330
1771898968.848,4,2,937.90,-1132.60,352.60,5,188330
1771898968.848,4,5,1632.90,-1029.60,462.00,5,188330
1771898968.848,4,6,1122.50,-1143.00,645.10,9,188330
1771898968.848,4,7,753.50,-1184.40,757.10,5,188330
1771898968.848,4,8,1594.40,-464.50,738.60,5,188330
1771898968.848,4,9,1672.30,-882.60,881.10,5,188330
1771898968.848,4,10,1101.30,-985.00,954.60,5,188330
1771898968.848,4,0,1411.00,-692.00,0.20,5,188330
1771898968.848,4,1,1394.40,-1078.30,88.70,5,188330
1771898968.848,4,4,1553.90,-585.90,363.10,5,188330
1771898968.848,4,5,1622.20,-1024.50,464.00,5,188330
1771898968.848,4,6,1184.70,-1194.40,638.80,5,188330
1771898968.848,4,7,741.10,-1167.50,757.00,5,188330
1771898968.848,4,8,1592.40,-464.30,738.60,5,188330
1771898968.848,4,9,1679.80,-885.40,881.70,5,188330
1771898968.848,4,10,1145.20,-1015.10,963.60,5,188330
1771898968.848,4,11,784.80,-1079.00,1019.90,5,188330
1771898968.848,4,12,1568.40,-337.30,1109.90,5,188330
1771898968.848,4,13,1669.60,-720.70,1294.70,5,188330
1771898968.848,4,13,1663.20,-719.00,1292.40,5,188330
1771898968.848,4,14,1258.10,-936.90,1327.30,5,188330
1771898968.848,4,15,813.60,-968.70,1285.10,5,188330
1771898968.848,3,8,1268.40,-738.09,443.50,255,188345
1771898968.848,3,11,1585.40,349.00,539.70,255,188345
1771898968.848,3,12,1144.50,-687.10,287.40,5,188345
1771898968.848,3,13,3178.20,-663.70,-530.80,255,188345
1771898968.848,3,14,3950.40,244.70,-853.40,255,188345
1771898968.848,3,15,1491.90,310.30,131.60,255,188345
1771898968.849,4,0,1375.70,-681.30,20.30,5,188397
1771898968.849,4,1,1430.50,-1100.10,70.30,255,188397
1771898968.849,4,2,1022.40,-1217.00,312.50,5,188397
1771898968.849,4,3,692.50,-1262.10,471.50,5,188397
1771898968.849,4,4,1540.60,-583.30,366.60,5,188397
1771898968.849,4,5,1631.10,-1028.70,462.40,5,188397
1771898968.849,4,6,1413.60,-1383.80,615.40,5,188397
1771898968.849,4,7,773.10,-1211.00,757.40,5,188397
1771898968.849,4,8,1580.40,-463.00,738.70,5,188397
1771898968.849,4,9,1660.20,-878.10,880.10,5,188397
1771898968.849,4,10,1233.00,-1075.40,981.60,5,188397
1771898968.849,4,11,804.60,-1101.50,1027.70,5,188397
1771898968.849,4,12,1563.60,-337.20,1108.80,5,188397
1771898968.849,4,13,1668.70,-720.50,1294.30,5,188397
1771898968.849,4,14,1208.40,-909.50,1302.50,5,188397
1771898968.849,4,15,819.90,-974.70,1289.90,5,188397
1771898968.947,6,1,-678.90,-122.50,1396.40,5,65338
1771898968.947,6,2,-603.60,-152.20,1385.10,5,65338
1771898968.947,6,9,-675.30,-117.30,1246.70,5,65338
1771898968.947,6,10,-643.80,-187.00,1244.30,5,65338
1771898968.947,6,11,-580.90,-230.10,1252.10,5,65338
1771898968.947,6,12,-626.70,-32.50,1204.90,5,65338
1771898968.947,6,13,-662.90,-110.20,1166.80,5,65338
1771898968.947,6,14,-634.00,-181.90,1159.90,5,65338
1771898968.947,6,15,-562.80,-214.40,1180.70,5,65338
1771898969.144,7,14,-493.50,201.60,1376.20,5,65636
1771898969.144,7,15,-445.20,195.70,1374.00,5,65636
1771898969.144,7,0,-496.70,80.70,1274.70,5,65636
1771898969.144,7,1,-498.50,126.20,1252.00,5,65636
1771898969.144,7,2,-519.70,277.00,1161.50,5,65636
1771898969.144,7,3,-440.60,250.80,1193.80,5,65636
1771898969.144,7,4,-1203.50,609.30,1039.90,5,65636
1771898969.144,7,5,-508.60,140.80,1287.70,5,65636
1771898969.144,7,6,-541.30,324.90,1232.10,5,65636
1771898969.144,7,7,-448.30,275.60,1257.90,5,65636
1771898969.144,7,8,-1265.40,679.30,1300.80,5,65636
1771898969.144,7,9,-567.30,219.00,1323.20,255,65636
1771898969.144,7,10,-552.50,346.50,1318.80,5,65636
1771898969.144,7,11,-453.80,282.00,1325.60,5,65636
1771898969.144,7,1,-593.00,246.30,1155.00,255,65636
1771898969.144,7,2,-538.20,323.30,1129.80,255,65636
1771898969.144,7,3,-441.40,259.20,1188.60,5,65636
1771898969.144,7,4,-1250.40,644.20,1022.30,5,65636
1771898969.144,7,0,-1200.40,581.70,741.70,5,65636
1771898969.144,7,1,-598.70,253.60,1149.10,255,65636
1771898969.144,7,3,-442.50,270.20,1181.70,5,65636
1771898969.144,7,4,-1248.80,643.00,1022.90,5,65636
1771898969.144,7,5,-1077.50,874.40,996.60,4,65636
1771898969.144,7,6,-544.20,331.90,1229.70,5,65636
1771898969.144,7,7,-451.00,298.40,1251.00,5,65636
1771898969.144,7,8,-1235.40,656.10,1302.00,5,65636
1771898969.144,7,9,-628.70,299.10,1319.00,255,65636
1771898969.144,7,3,-448.10,329.50,1145.00,5,65636
1771898969.144,7,4,-1205.80,611.00,1039.00,5,65636
1771898969.144,7,3,-448.60,334.60,1141.80,5,65636
1771898969.144,7,4,-1197.40,604.70,1042.20,5,65636
1771898969.144,7,5,-646.60,318.70,1217.10,255,65636
1771898969.144,7,6,-559.40,369.00,1217.10,5,65636
1771898969.144,7,7,-457.70,355.50,1233.70,5,65636
1771898969.144,7,8,-1196.60,626.10,1303.50,5,65636
1771898969.144,7,9,-2016.60,2111.70,1222.70,4,65636
1771898969.242,1,1,750.30,567.20,1040.10,5,185514
1771898969.242,1,2,763.50,806.30,1094.90,5,185514
1771898969.242,1,3,743.90,1135.50,1186.30,5,185514
1771898969.242,1,4,759.20,385.00,836.60,5,185514
1771898969.242,1,5,794.10,585.30,848.00,5,185514
1771898969.242,1,9,794.10,585.30,650.60,5,185514
1771898969.242,1,10,790.60,827.20,635.00,5,185514
1771898969.242,1,1,752.90,568.20,1041.30,5,185514
1771898969.242,1,2,762.00,805.20,1094.10,9,185514
1771898969.242,1,3,740.50,1131.10,1184.00,5,185514
1771898969.242,1,11,794.50,1201.40,599.50,5,185514
1771898969.242,1,14,806.00,838.90,381.50,9,185514
1771898969.242,1,15,486.90,800.50,487.20,5,185514
1771898969.242,2,0,1170.10,-177.00,1222.70,5,185479
1771898969.242,2,1,1883.00,27.50,1488.30,255,185479
1771898969.242,2,2,1097.10,389.70,1159.90,255,185479
1771898969.242,2,3,2543.50,1266.60,1838.40,255,185479
1771898969.242,2,0,1149.70,-168.50,1213.50,5,185479
1771898969.242,2,1,1883.00,27.50,1488.30,255,185479
1771898969.242,2,2,1097.10,389.70,1159.90,255,185479
1771898969.242,2,3,3118.00,1504.50,2096.00,255,185479
1771898969.242,2,4,1256.50,-212.80,912.10,5,185479
1771898969.242,2,5,3509.50,-186.60,1200.10,255,185479
1771898969.242,2,6,2893.10,626.20,1118.30,255,185479
1771898969.242,2,7,3448.50,1641.40,1224.40,255,185479
1771898969.242,2,8,1281.30,-223.00,583.00,5,185479
1771898969.242,2,9,2296.50,-26.90,459.50,255,185479
1771898969.242,2,10,2797.80,613.60,393.00,10,185479
1771898969.242,2,11,1707.20,920.10,522.30,255,185479
1771898969.242,2,0,1126.60,-159.00,1203.20,5,185479
1771898969.242,2,1,1883.00,27.50,1488.30,255,185479
1771898969.242,2,2,1097.10,389.70,1159.90,255,185479
1771898969.242,2,0,1121.50,-156.80,1200.90,5,185479
1771898969.242,2,1,1883.00,27.50,1488.30,255,185479
1771898969.242,2,2,1097.10,389.70,1159.90,255,185479
1771898969.242,2,3,3118.00,1504.50,2096.00,255,185479
1771898969.242,2,4,1245.50,-208.20,910.50,5,185479
1771898969.242,2,5,3509.50,-186.60,1200.10,255,185479
1771898969.242,2,6,2893.10,626.20,1118.30,255,185479
1771898969.242,2,7,3448.50,1641.40,1224.40,255,185479
1771898969.242,2,8,1259.30,-213.90,586.10,5,185479
1771898969.242,2,10,2797.80,613.60,393.00,255,185479
1771898969.242,2,11,1707.20,920.10,522.30,255,185479
1771898969.242,2,12,1175.30,-179.10,273.60,5,185479
1771898969.242,2,13,1500.20,77.90,170.30,255,185479
1771898969.242,2,14,2532.50,578.70,-261.00,255,185479
1771898969.242,2,0,1196.60,-188.00,1234.50,9,185479
1771898969.242,2,1,1883.00,27.50,1488.30,255,185479
1771898969.242,2,2,1097.10,389.70,1159.90,255,185479
1771898969.242,2,3,3118.00,1504.50,2096.00,255,185479
1771898969.242,2,4,1284.00,-224.20,916.00,5,185479
1771898969.242,2,5,2236.50,-19.00,1031.10,5,185479
1771898969.242,2,6,2893.10,662.00,1118.30,255,185479
1771898969.242,2,7,2805.40,1375.10,1132.80,10,185479
1771898969.242,2,8,1290.40,-226.80,581.70,5,185479
1771898969.242,2,9,2069.40,3.00,489.70,10,185479
1771898969.242,2,12,1315.20,-237.10,210.90,5,185479
1771898969.242,2,0,979.80,-98.20,1137.30,5,185479
1771898969.242,2,1,1073.30,134.10,1150.00,5,185479
1771898969.242,2,2,1078.80,387.30,1152.30,255,185479
1771898969.242,2,3,2348.00,1185.60,1750.80,255,185479
1771898969.242,2,4,1453.50,-294.30,940.10,5,185479
1771898969.242,2,5,1456.00,83.70,927.50,5,185479
1771898969.242,2,6,2893.10,626.20,1118.30,255,185479
1771898969.242,2,7,2673.50,1320.40,1114.00,255,185479
1771898969.242,2,8,1401.20,-272.70,565.90,5,185479
1771898969.242,2,9,1576.90,67.80,555.10,5,185479
1771898969.242,2,10,2357.40,555.70,451.40,255,185479
1771898969.242,2,11,2379.50,1198.60,426.50,255,185479
1771898969.242,2,12,1240.10,-206.00,244.50,5,185479
1771898969.242,2,13,1618.30,62.30,120.90,10,185479
1771898969.242,2,14,1503.80,443.30,168.80,255,185479
1771898969.242,2,0,728.90,5.80,1024.80,5,185479
1771898969.242,2,1,779.30,172.80,1027.10,10,185479
1771898969.242,2,2,803.10,351.00,1037.10,255,185479
1771898969.242,2,3,1882.90,992.90,1542.20,5,185479
1771898969.242,2,12,1206.80,-192.20,259.50,5,185479
1771898969.242,2,13,1566.10,69.20,142.70,255,185479
1771898969.242,2,14,1522.20,445.70,161.10,10,185479
1771898969.242,2,15,1400.60,793.20,172.60,255,185479
1771898969.344,5,0,-991.70,-1727.90,1753.10,5,65789
1771898969.344,5,1,-563.60,-1835.90,1732.10,5,65789
1771898969.344,5,0,-992.70,-1730.60,1753.80,5,65789
1771898969.344,5,1,-563.90,-1838.80,1732.70,5,65789
1771898969.344,5,2,-121.50,-1841.70,1733.40,5,65789
1771898969.344,5,3,378.30,-1913.90,1799.90,5,65789
1771898969.344,5,4,-1037.60,-1756.70,1277.60,5,65789
1771898969.344,5,5,-581.50,-1890.30,1255.80,5,65789
1771898969.344,5,6,-99.40,-1928.00,1254.20,5,65789
1771898969.344,5,7,431.90,-1951.80,1271.20,5,65789
1771898969.344,5,8,-1096.00,-1809.10,762.60,5,65789
1771898969.344,5,9,-592.70,-1888.10,756.00,5,65789
1771898969.344,5,10,-91.10,-1903.20,751.20,5,65789
1771898969.344,5,11,469.40,-1946.30,717.70,255,65789
1771898969.344,5,12,-1051.80,-1615.60,280.70,5,65789
1771898969.344,5,6,-100.30,-1921.10,1254.50,5,65789
1771898969.344,5,7,423.90,-1932.40,1271.80,5,65789
1771898969.344,5,8,-1086.90,-1788.00,769.50,5,65789
1771898969.344,5,9,-592.70,-1888.10,756.00,5,65789
1771898969.344,5,10,-95.70,-1869.10,762.00,5,65789
1771898969.344,5,11,438.70,-1875.10,741.00,5,65789
1771898969.344,5,7,408.70,-1895.40,1273.10,255,65789
1771898969.344,5,8,-1077.10,-1765.10,777.00,5,65789
1771898969.344,5,9,-593.60,-1894.70,753.90,5,65789
1771898969.344,5,10,-86.20,-1939.10,739.80,255,65789
1771898969.344,5,14,-84.10,-1856.70,183.40,5,65789
1771898969.344,5,15,418.30,-1730.20,203.00,255,65789
1771898969.442,7,5,-658.30,333.80,1211.10,255,65969
1771898969.442,7,6,-558.30,366.40,1218.00,5,65969
1771898969.442,7,7,-457.80,356.40,1233.40,5,65969
1771898969.442,7,8,-1181.60,614.50,1304.10,5,65969
1771898969.442,7,9,-1039.30,835.30,1290.50,4,65969
1771898969.442,7,10,-549.00,338.20,1319.20,5,65969
1771898969.442,7,11,-463.00,350.30,1323.50,5,65969
1771898969.442,7,12,-1149.20,610.40,1553.20,5,65969
1771898969.442,7,13,-616.30,286.20,1406.50,255,65969
1771898969.442,7,12,-1140.10,603.10,1550.50,5,65969
1771898969.442,7,13,-1030.20,833.40,1559.60,4,65969
1771898969.442,7,8,-1189.50,620.60,1303.80,5,65969
1771898969.442,7,9,-653.60,331.60,1317.20,255,65969
1771898969.442,7,10,-552.50,346.50,1318.80,5,65969
1771898969.442,7,11,-463.20,352.30,1323.40,5,65969
1771898969.442,7,12,-1140.10,603.10,1550.50,5,65969
1771898969.442,7,13,-643.40,322.00,1416.50,255,65969
1771898969.442,7,14,-1645.50,2928.40,2036.80,5,65969
1771898969.442,7,15,-462.00,305.40,1400.00,5,65969
1771898969.443,8,0,-725.40,900.60,765.40,9,65953
1771898969.443,8,5,-467.40,972.40,1045.60,5,65953
1771898969.443,8,6,-222.30,944.10,1054.60,5,65953
1771898969.443,8,7,5.00,869.40,1069.80,5,65953
1771898969.443,8,8,-719.70,981.30,1303.20,5,65953
1771898969.443,8,9,-463.50,986.30,1294.20,5,65953
1771898969.443,8,10,-225.10,964.50,1295.10,5,65953
1771898969.443,8,11,-4.80,886.90,1306.30,5,65953
1771898969.443,8,12,-690.10,953.70,1558.00,5,65953
1771898969.443,8,13,-455.70,968.60,1537.20,5,65953
1771898969.443,8,14,-232.40,950.20,1533.00,5,65953
1771898969.443,8,15,-31.40,862.10,1534.90,5,65953
1771898969.542,2,9,1346.00,98.20,585.80,255,185815
1771898969.542,2,10,665.70,332.90,676.10,255,185815
1771898969.542,2,11,2036.00,1056.40,475.50,5,185815
1771898969.542,2,12,1476.60,-303.90,138.50,5,185815
1771898969.542,2,13,1566.10,69.20,142.70,255,185815
1771898969.542,2,15,1835.10,973.10,-22.20,255,185815
1771898969.640,7,3,-446.80,316.00,1153.40,5,66237
1771898969.640,7,4,-1215.00,617.90,1035.50,5,66237
1771898969.640,7,8,-1191.10,621.90,1303.70,5,66237
1771898969.640,7,9,-642.00,316.50,1318.00,255,66237
1771898969.640,7,10,-541.40,319.70,1320.10,5,66237
1771898969.640,7,11,-461.60,340.40,1323.80,5,66237
1771898969.640,7,12,-1152.20,612.80,1554.10,5,66237
1771898969.640,7,13,-616.90,287.00,1406.70,255,66237
1771898969.640,7,14,-524.70,275.30,1394.10,5,66237
1771898969.640,7,15,-461.10,299.70,1398.70,5,66237
1771898969.640,8,2,-224.40,884.40,806.70,5,66288
1771898969.640,8,3,3.20,820.90,819.40,5,66288
1771898969.640,8,4,-732.90,967.00,1037.80,5,66288
1771898969.640,8,5,-468.00,977.20,1044.10,5,66288
1771898969.640,8,6,-221.40,950.70,1052.50,5,66288
1771898969.640,8,7,12.60,887.00,1064.00,5,66288
1771898969.640,8,8,-716.60,973.90,1303.40,5,66288
1771898969.640,8,0,-720.50,889.80,772.70,5,66288
1771898969.640,8,1,-466.30,917.80,785.20,5,66288
1771898969.640,8,2,-221.90,901.10,796.00,5,66288
1771898969.640,8,3,9.60,834.80,810.00,5,66288
1771898969.640,8,4,-542.10,524.70,1182.50,4,66288
1771898969.640,8,5,-468.20,978.10,1043.80,5,66288
1771898969.640,8,6,-221.30,951.60,1052.20,5,66288
1771898969.640,8,7,16.00,894.90,1061.40,5,66288
1771898969.640,8,8,-715.10,970.20,1303.60,5,66288
1771898969.640,8,9,-464.30,992.30,1294.00,5,66288
1771898969.640,8,10,-224.40,970.50,1294.90,5,66288
1771898969.640,8,11,5.40,911.90,1305.50,5,66288
1771898969.640,8,12,-688.00,948.30,1556.70,5,66288
1771898969.640,8,13,-456.10,972.40,1538.00,5,66288
1771898969.640,8,14,-232.90,946.30,1532.10,5,66288
1771898969.640,8,15,-24.00,881.10,1539.70,5,66288
1771898969.831,1,0,738.20,382.30,1015.30,5,186106
1771898969.831,1,1,785.30,581.60,1055.80,5,186106
1771898969.831,1,2,624.20,699.50,1022.20,5,186106
1771898969.831,1,0,694.20,376.50,996.90,9,186106
1771898969.831,1,1,426.80,433.20,895.10,5,186106
1771898969.831,1,2,352.30,490.80,880.20,5,186106
1771898969.831,1,3,290.60,544.70,877.90,5,186106
1771898969.831,1,4,599.00,363.90,815.30,5,186106
1771898969.831,1,5,447.80,441.90,798.60,5,186106
1771898969.831,1,6,372.20,506.10,794.20,5,186106
1771898969.831,1,7,308.00,567.50,793.90,5,186106
1771898969.831,1,8,564.60,359.40,687.80,5,186106
1771898969.831,1,1,363.60,407.00,866.80,5,186106
1771898969.831,1,2,316.40,463.20,861.40,5,186106
1771898969.831,1,4,480.00,348.30,799.60,5,186106
1771898969.831,1,5,370.90,410.00,787.70,5,186106
1771898969.831,1,6,328.90,472.90,787.00,5,186106
1771898969.831,1,7,807.20,1217.90,901.90,4,186106
1771898969.831,1,8,492.80,350.00,697.40,5,186106
1771898969.831,1,9,370.00,409.60,711.10,5,186106
1771898969.831,1,10,336.00,478.30,710.40,5,186106
1771898969.831,1,11,841.60,1262.80,589.30,5,186106
1771898969.831,1,12,480.80,348.40,590.90,5,186106
1771898969.831,1,13,371.30,410.20,628.40,5,186106
1771898969.831,1,14,328.80,472.80,630.70,5,186106
1771898969.831,1,15,764.70,1162.60,298.10,5,186106
1771898969.832,2,13,1468.10,82.10,183.70,10,186150
1771898969.832,2,14,1563.40,451.10,143.90,255,186150
1771898969.832,2,0,1383.50,-265.40,1318.40,5,186150
1771898969.832,2,1,779.30,172.80,1027.10,255,186150
1771898969.832,2,2,803.10,351.00,1037.10,255,186150
1771898969.832,2,3,2225.10,1134.70,1695.70,255,186150
1771898969.832,2,4,1502.90,-314.80,947.20,5,186150
1771898969.832,2,5,672.60,186.80,823.40,255,186150
1771898969.832,2,6,2893.10,626.20,1118.30,255,186150
1771898969.832,2,7,2289.70,1161.40,1059.30,5,186150
1771898969.832,2,8,1511.20,-318.20,550.20,5,186150
1771898969.832,2,9,1346.00,98.20,585.80,255,186150
1771898969.832,2,10,665.70,332.90,676.10,255,186150
1771898969.832,2,11,2233.00,1137.90,447.40,255,186150
1771898969.832,2,12,1399.80,-272.10,173.00,5,186150
1771898969.832,2,13,1465.40,82.50,184.80,10,186150
1771898969.832,2,14,1563.40,451.10,143.90,255,186150
1771898969.832,2,15,1395.50,791.00,174.90,255,186150
1771898969.929,3,0,1177.00,-700.50,1225.70,5,189529
1771898969.929,3,1,1749.30,-475.60,1432.40,255,189529
1771898969.929,3,2,1382.90,-93.30,1279.30,255,189529
1771898969.929,3,3,1603.80,356.60,1417.10,255,189529
1771898969.929,3,4,1238.20,-725.90,909.50,5,189529
1771898969.929,3,5,1180.80,-400.80,890.90,255,189529
1771898969.929,3,6,780.70,-172.60,837.80,255,189529
1771898969.929,3,7,1710.80,401.00,976.80,255,189529
1771898969.929,3,8,1225.40,-720.60,591.00,5,189529
1771898969.929,3,9,2349.60,-554.60,452.50,255,189529
1771898969.929,3,10,2417.40,42.90,443.50,255,189529
1771898969.929,3,11,2924.50,903.70,348.80,255,189529
1771898969.929,3,12,1182.90,-730.00,1252.70,5,189529
1771898969.929,3,0,1188.10,-705.10,1230.70,5,189529
1771898969.929,3,1,1408.60,-430.70,1290.00,255,189529
1771898969.929,3,2,1382.90,-93.30,1279.30,255,189529
1771898969.929,3,0,1228.20,-721.70,1248.70,5,189529
1771898969.929,3,1,1421.40,-432.40,1295.40,255,189529
1771898969.929,3,2,1382.90,-93.30,1279.30,255,189529
1771898969.929,3,3,1603.80,356.60,1417.10,255,189529
1771898969.929,3,4,1255.60,-733.10,911.90,5,189529
1771898969.929,3,5,2267.00,-543.80,1035.20,255,189529
1771898969.929,3,6,780.70,-172.60,837.80,255,189529
1771898969.929,3,7,1710.80,401.00,976.80,255,189529
1771898969.929,3,8,1292.20,-748.30,581.40,5,189529
1771898969.929,3,9,1967.20,-504.30,503.30,255,189529
1771898969.929,3,10,2417.40,42.90,443.50,255,189529
1771898969.929,3,11,2924.50,903.70,348.80,255,189529
1771898969.929,3,12,1225.60,-720.70,251.00,5,189529
1771898969.929,3,13,1994.80,-507.90,-36.30,255,189529
1771898969.929,3,14,3950.40,244.70,-853.40,255,189529
1771898969.929,3,15,1491.90,310.30,131.60,255,189529
1771898970.044,6,0,-750.10,-63.40,1412.20,255,66471
1771898970.044,6,6,-670.60,-205.30,1320.10,5,66471
1771898970.044,6,7,-602.40,-250.00,1324.30,5,66471
1771898970.044,6,8,-714.00,-47.10,1244.30,255,66471
1771898970.044,6,9,-673.50,-116.60,1247.30,5,66471
1771898970.044,6,10,-689.00,-222.00,1226.40,5,66471
1771898970.044,6,11,-605.00,-262.40,1240.00,5,66471
1771898970.044,6,12,-636.00,-33.40,1199.10,5,66471
1771898970.044,6,13,-634.70,-98.90,1186.10,5,66471
1771898970.044,6,14,-677.10,-215.90,1125.00,5,66471
1771898970.044,6,9,-671.80,-115.80,1247.90,5,66471
1771898970.044,6,10,-677.70,-213.30,1230.90,5,66471
1771898970.044,6,11,-601.00,-257.00,1242.00,5,66471
1771898970.044,6,12,-636.80,-33.50,1198.60,5,66471
1771898970.044,6,13,-626.80,-95.70,1191.50,5,66471
1771898970.044,6,14,-673.20,-212.70,1128.20,5,66471
1771898970.044,6,15,-580.50,-239.40,1161.80,5,66471
1771898970.044,4,1,1404.60,-1084.40,83.50,5,189872
1771898970.044,4,2,1078.80,-1273.20,285.80,255,189872
1771898970.044,4,3,704.70,-1281.90,465.70,5,189872
1771898970.044,4,4,1539.60,-583.10,366.90,5,189872
1771898970.044,4,5,1603.50,-1015.60,467.50,9,189872
1771898970.044,4,6,1399.80,-1372.40,616.80,5,189872
1771898970.044,4,10,1466.30,-1235.60,1029.60,5,189872
1771898970.044,4,11,837.10,-1138.70,1040.60,5,189872
1771898970.044,4,12,1578.10,-337.50,1112.30,5,189872
1771898970.044,4,13,1644.90,-714.10,1286.10,5,189872
1771898970.044,4,5,1560.80,-995.20,475.60,5,189872
1771898970.044,4,0,1383.20,-683.60,16.00,5,189872
1771898970.044,4,1,1409.30,-1087.30,81.10,255,189872
1771898970.044,4,2,1068.70,-1263.20,290.50,255,189872
1771898970.044,4,3,743.80,-1345.70,447.40,5,189872
1771898970.044,4,4,1553.90,-585.90,363.10,5,189872
1771898970.044,4,5,1612.40,-1019.80,465.90,5,189872
1771898970.044,4,6,1470.40,-1430.80,609.60,5,189872
1771898970.044,4,7,851.90,-1318.10,758.30,5,189872
1771898970.044,4,8,1597.30,-464.80,738.60,5,189872
1771898970.044,4,0,1400.00,-688.70,6.40,5,189872
1771898970.044,4,1,1440.70,-1106.20,65.10,5,189872
1771898970.044,4,2,1068.70,-1263.20,290.50,255,189872
1771898970.044,4,0,1365.60,-678.30,26.10,5,189872
1771898970.044,4,1,1396.00,-1079.20,87.90,255,189872
1771898970.044,4,2,1033.20,-1227.70,307.40,255,189872
1771898970.044,4,3,727.00,-1318.40,455.20,5,189872
1771898970.044,4,4,1552.00,-585.50,363.60,5,189872
1771898970.044,4,5,1594.60,-1011.30,469.20,5,189872
