local_time_s,sid,cell,valid,x_mm,y_mm,z_mm,target_status,sensor_ts_ms
1771901172.253,3,1,1,1415.90,-431.70,1293.10,255,2391457
1771901172.253,3,2,1,1737.40,-46.70,1427.40,255,2391457
1771901172.253,3,3,1,1812.90,443.20,1510.80,5,2391457
1771901172.253,3,4,1,1794.20,-956.20,988.70,255,2391457
1771901172.253,3,5,1,4092.40,-784.10,1277.50,255,2391457
1771901172.253,3,6,1,1988.80,-13.60,998.20,255,2391457
1771901172.253,3,7,1,2034.20,534.90,1022.90,5,2391457
1771901172.253,3,8,1,1065.10,-654.20,613.80,255,2391457
1771901172.253,3,1,1,1415.90,-431.70,1293.10,255,2391457
1771901172.253,3,2,1,1737.40,-46.70,1427.40,255,2391457
1771901172.253,3,3,1,1758.20,420.60,1486.30,5,2391457
1771901172.253,3,4,1,1794.20,-956.20,988.70,255,2391457
1771901172.253,3,5,1,4092.40,-784.10,1277.50,255,2391457
1771901172.253,3,6,1,1988.80,-13.60,998.20,255,2391457
1771901172.253,3,7,1,1993.90,518.20,1017.10,5,2391457
1771901172.253,3,8,1,3861.60,-1812.50,215.30,2,2391457
1771901172.253,3,9,1,651.00,-331.00,678.00,10,2391457
1771901172.253,3,13,1,1045.80,-383.00,360.10,255,2391457
1771901172.253,3,14,1,2701.90,80.30,-331.80,10,2391457
1771901172.253,3,15,1,1904.20,481.10,-53.20,5,2391457
1771901172.350,1,1,1,688.00,541.30,1012.20,5,2388156
1771901172.350,1,2,1,573.60,660.60,995.70,5,2388156
1771901172.350,1,3,1,444.70,745.60,982.70,5,2388156
1771901172.350,1,4,1,841.80,395.90,847.60,5,2388156
1771901172.350,1,5,1,712.60,551.50,836.40,5,2388156
1771901172.350,1,6,1,597.10,678.70,831.50,5,2388156
1771901172.350,1,7,1,465.50,772.70,828.00,5,2388156
1771901172.350,1,8,1,844.70,396.30,650.60,5,2388156
1771901172.350,1,9,1,718.10,553.80,661.50,5,2388156
1771901172.350,1,10,1,597.90,679.30,666.90,5,2388156
1771901172.350,1,11,1,461.30,767.20,671.50,5,2388156
1771901172.350,1,12,1,823.40,393.50,447.70,5,2388156
1771901172.350,1,13,1,701.60,547.00,480.30,5,2388156
1771901172.350,1,14,1,584.60,669.10,497.10,5,2388156
1771901172.350,1,1,1,705.90,548.80,1020.20,5,2388156
