time_ms,s1_c01,s1_c02,s1_c03,s1_c04,s1_c05,s1_c06,s1_c07,s1_c08,s1_c09,s1_c10,s1_c11,s1_c12,s1_c13,s1_c14,s1_c15,s1_c16,s2_c01,s2_c02,s2_c03,s2_c04,s2_c05,s2_c06,s2_c07,s2_c08,s2_c09,s2_c10,s2_c11,s2_c12,s2_c13,s2_c14,s2_c15,s2_c16,s3_c01,s3_c02,s3_c03,s3_c04,s3_c05,s3_c06,s3_c07,s3_c08,s3_c09,s3_c10,s3_c11,s3_c12,s3_c13,s3_c14,s3_c15,s3_c16,s4_c01,s4_c02,s4_c03,s4_c04,s4_c05,s4_c06,s4_c07,s4_c08,s4_c09,s4_c10,s4_c11,s4_c12,s4_c13,s4_c14,s4_c15,s4_c16,s5_c01,s5_c02,s5_c03,s5_c04,s5_c05,s5_c06,s5_c07,s5_c08,s5_c09,s5_c10,s5_c11,s5_c12,s5_c13,s5_c14,s5_c15,s5_c16,s6_c01,s6_c02,s6_c03,s6_c04,s6_c05,s6_c06,s6_c07,s6_c08,s6_c09,s6_c10,s6_c11,s6_c12,s6_c13,s6_c14,s6_c15,s6_c16,s7_c01,s7_c02,s7_c03,s7_c04,s7_c05,s7_c06,s7_c07,s7_c08,s7_c09,s7_c10,s7_c11,s7_c12,s7_c13,s7_c14,s7_c15,s7_c16,s8_c01,s8_c02,s8_c03,s8_c04,s8_c05,s8_c06,s8_c07,s8_c08,s8_c09,s8_c10,s8_c11,s8_c12,s8_c13,s8_c14,s8_c15,s8_c16
8606,500.0,500.0,500.0,500.0,1343.0,1181.0,1181.0,1343.0,1343.0,1181.0,1181.0,1343.0,1527.2,1343.0,1343.0,1527.2,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1343.0,3000.0,3000.0,1809.4,1343.0,3000.0,3000.0,2057.5,1527.2,500.0,500.0,500.0,500.0,1343.0,1181.0,1181.0,1343.0,1343.0,1181.0,1181.0,1343.0,1527.2,1343.0,1343.0,1527.2,500.0,500.0,500.0,500.0,1343.0,1439.7,1439.7,1439.7,1343.0,1809.4,1837.0,1726.2,1527.2,2057.5,2089.0,1963.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,2321.6,3000.0,3000.0,3000.0,2539.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2321.6,3000.0,3000.0,3000.0,2539.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2209.6,2350.3,2298.7,2029.9,3000.0,3000.0,2423.0,2158.1,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,2298.7,2423.0,2158.1,2158.1,2423.0
8709,500.0,500.0,500.0,500.0,1252.7,1101.6,1101.6,1252.7,1252.7,1101.6,1101.6,1252.7,1424.5,1252.7,1252.7,1424.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1252.7,3000.0,3000.0,1687.8,1252.7,3000.0,3000.0,1919.2,1424.5,500.0,500.0,500.0,500.0,1252.7,1101.6,1101.6,1252.7,1252.7,1101.6,1101.6,1252.7,1424.5,1252.7,1252.7,1424.5,500.0,500.0,500.0,500.0,1252.7,1439.7,1439.7,1439.7,1252.7,1687.8,1837.0,1726.2,1424.5,1919.2,2089.0,1963.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,2321.6,3000.0,3000.0,3000.0,2539.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2321.6,3000.0,3000.0,3000.0,2539.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2209.6,2350.3,2298.7,2029.9,3000.0,3000.0,2423.0,2158.1,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,2298.7,2423.0,2158.1,2158.1,2423.0
8811,500.0,500.0,500.0,500.0,1162.7,1022.5,1022.5,1162.7,1162.7,1022.5,1022.5,1162.7,1322.2,1162.7,1162.7,1322.2,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1162.7,3000.0,2944.0,1566.5,1162.7,3000.0,3000.0,1781.4,1322.2,500.0,500.0,500.0,500.0,1162.7,1022.5,1022.5,1162.7,1162.7,1022.5,1022.5,1162.7,1322.2,1162.7,1162.7,1322.2,500.0,500.0,500.0,500.0,1162.7,1439.7,1439.7,1439.7,1162.7,1566.5,1837.0,1726.2,1322.2,1781.4,2089.0,1963.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,2321.6,3000.0,3000.0,3000.0,2539.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2321.6,3000.0,3000.0,3000.0,2539.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2209.6,2350.3,2298.7,2029.9,3000.0,3000.0,2423.0,2158.1,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,2298.7,2423.0,2158.1,2158.1,2423.0
8912,500.0,500.0,500.0,500.0,1073.8,944.3,944.3,1073.8,1073.8,944.3,944.3,1073.8,1221.1,1073.8,1073.8,1221.1,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1073.8,3000.0,2718.9,1446.7,1073.8,3000.0,3000.0,1645.1,1221.1,500.0,500.0,500.0,500.0,1073.8,944.3,944.3,1073.8,1073.8,944.3,944.3,1073.8,1221.1,1073.8,1073.8,1221.1,500.0,500.0,500.0,500.0,1073.8,1439.7,1439.7,1439.7,1073.8,1446.7,1837.0,1726.2,1221.1,1645.1,2089.0,1963.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,2321.6,3000.0,3000.0,3000.0,2539.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2321.6,3000.0,3000.0,3000.0,2539.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2209.6,2350.3,2298.7,2029.9,3000.0,3000.0,2423.0,2158.1,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,2298.7,2423.0,2158.1,2158.1,2423.0
9013,500.0,500.0,500.0,500.0,984.9,866.1,866.1,984.9,984.9,866.1,866.1,984.9,1120.0,984.9,984.9,1120.0,500.0,500.0,500.0,500.0,1439.7,1439.7,1326.9,984.9,3000.0,2493.8,1326.9,984.9,3000.0,2835.9,1509.0,1120.0,500.0,500.0,500.0,500.0,984.9,866.1,866.1,984.9,984.9,866.1,866.1,984.9,1120.0,984.9,984.9,1120.0,500.0,500.0,500.0,500.0,984.9,1326.9,1439.7,1439.7,984.9,1326.9,1837.0,1726.2,1120.0,1509.0,2089.0,1963.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,2321.6,3000.0,3000.0,3000.0,2539.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2321.6,3000.0,3000.0,3000.0,2539.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2209.6,2350.3,2298.7,2105.2,3000.0,3000.0,2423.0,2394.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,2298.7,2423.0,2158.1,2158.1,2423.0
9114,500.0,500.0,500.0,500.0,896.7,788.5,788.5,896.7,896.7,788.5,788.5,896.7,1019.7,896.7,896.7,1019.7,500.0,500.0,500.0,500.0,1439.7,1439.7,1208.1,896.7,3000.0,2270.5,1208.1,896.7,3000.0,2582.0,1373.8,1019.7,500.0,500.0,500.0,500.0,896.7,788.5,788.5,896.7,896.7,788.5,788.5,896.7,1019.7,896.7,896.7,1019.7,500.0,500.0,500.0,500.0,896.7,1208.1,1439.7,1439.7,896.7,1208.1,1837.0,1726.2,1019.7,1373.8,2089.0,1963.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,2321.6,3000.0,3000.0,3000.0,2539.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2321.6,3000.0,3000.0,3000.0,2539.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2298.7,2545.1,3000.0,3000.0,2423.0,2894.1,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,2298.7,2423.0,2158.1,2158.1,2423.0
9216,500.0,500.0,500.0,500.0,807.0,709.7,709.7,807.0,807.0,709.7,709.7,807.0,917.7,807.0,807.0,917.7,500.0,500.0,500.0,500.0,1439.7,1439.7,1087.3,807.0,3000.0,2043.4,1087.3,807.0,3000.0,2323.7,1236.4,917.7,500.0,500.0,500.0,500.0,807.0,709.7,709.7,807.0,807.0,709.7,709.7,807.0,917.7,807.0,807.0,917.7,500.0,500.0,500.0,500.0,807.0,1087.3,1439.7,1439.7,807.0,1087.3,1837.0,1726.2,917.7,1236.4,2089.0,1963.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,2321.6,3000.0,3000.0,3000.0,2539.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2321.6,3000.0,3000.0,3000.0,2539.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2298.7,2992.3,3000.0,3000.0,2423.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,2298.7,2423.0,2158.1,2158.1,2423.0
9322,500.0,500.0,500.0,500.0,713.5,627.5,627.5,713.5,713.5,627.5,627.5,713.5,811.4,713.5,713.5,811.4,500.0,500.0,500.0,500.0,1439.7,1439.7,961.4,713.5,3000.0,1806.8,961.4,713.5,3000.0,2054.6,1093.2,811.4,500.0,500.0,500.0,500.0,713.5,627.5,627.5,713.5,713.5,627.5,627.5,713.5,811.4,713.5,713.5,811.4,500.0,500.0,500.0,500.0,713.5,961.4,1439.7,1439.7,713.5,961.4,1806.8,1726.2,811.4,1093.2,2054.6,1963.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,2321.6,3000.0,3000.0,3000.0,2539.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2321.6,3000.0,3000.0,3000.0,2539.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2298.7,3000.0,3000.0,2860.6,2423.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2162.3,2162.3,2350.3,2298.7,2029.9,2029.9,2298.7,2423.0,2158.1,2158.1,2423.0
9426,500.0,500.0,500.0,500.0,783.7,663.0,641.5,703.5,783.7,663.0,641.5,703.5,891.2,753.9,729.5,800.0,500.0,500.0,500.0,500.0,1439.7,1439.7,1124.1,783.7,3000.0,2525.8,1124.1,783.7,3000.0,2872.2,1278.3,891.2,500.0,500.0,500.0,500.0,714.3,604.2,584.6,641.2,714.3,604.2,584.6,641.2,812.2,687.1,664.8,729.1,500.0,500.0,500.0,500.0,641.2,819.2,1361.6,1439.7,641.2,819.2,1361.6,1773.0,729.1,931.6,1548.3,2016.2,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,2513.4,3000.0,3000.0,3000.0,2760.6,1204.5,1171.0,1171.0,1204.5,2256.0,2209.6,2209.6,2350.3,2169.0,2767.0,3000.0,3000.0,2363.0,2979.9,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2482.9,2297.5,3000.0,3000.0,2606.5,2550.5,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2168.7,2095.1,2303.6,2392.2,2033.8,1968.9,2152.0,2511.3,2159.9,2095.4,2276.7
9527,500.0,500.0,500.0,500.0,902.1,727.1,677.4,714.7,902.1,727.1,677.4,714.7,1025.9,826.8,770.3,812.7,500.0,500.0,500.0,500.0,1439.7,1439.7,1412.5,902.1,3000.0,3000.0,1412.5,902.1,3000.0,3000.0,1606.3,1025.9,500.0,500.0,500.0,500.0,742.3,598.3,557.4,588.1,742.3,598.3,557.4,588.1,844.2,680.4,633.8,668.8,500.0,500.0,500.0,500.0,588.1,713.5,1071.0,1439.7,588.1,713.5,1071.0,1848.3,668.8,811.3,1217.8,2101.8,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,2791.2,3000.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2123.8,2209.6,2209.6,2350.3,2034.2,2465.3,3000.0,3000.0,2207.3,2649.3,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2749.3,2229.6,3000.0,3000.0,2871.1,2364.9,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2167.9,2200.3,2042.8,2156.7,2128.5,2060.7,1921.9,2022.4,2371.5,2185.7,2047.8,2147.8
9631,500.0,500.0,500.0,500.0,1069.4,813.4,727.1,737.7,1069.4,813.4,727.1,737.7,1216.1,925.0,826.8,838.9,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1069.4,3000.0,3000.0,1893.7,1069.4,3000.0,3000.0,2153.5,1216.1,500.0,500.0,500.0,500.0,795.5,605.1,540.9,548.8,795.5,605.1,540.9,548.8,904.6,688.1,615.0,624.1,500.0,500.0,500.0,500.0,548.8,634.7,877.9,1439.7,548.8,634.7,877.9,1769.6,624.1,721.7,998.3,2012.3,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2020.0,2209.6,2209.6,2350.3,1927.7,2228.2,3000.0,3000.0,2083.7,2390.2,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,2390.9,3000.0,3000.0,3000.0,2532.3,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,1932.9,2209.6,2013.1,2040.3,1884.7,2117.8,1896.3,1920.4,2084.2,2243.0,2023.0,2047.1
9736,500.0,500.0,500.0,500.0,1303.8,925.2,790.9,772.0,1303.8,925.2,790.9,772.0,1482.6,1052.1,899.4,877.9,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1303.8,3000.0,3000.0,2772.6,1303.8,3000.0,3000.0,3000.0,1482.6,500.0,500.0,500.0,500.0,884.1,627.4,536.4,523.6,884.1,627.4,536.4,523.6,1005.4,713.5,609.9,595.4,500.0,500.0,500.0,500.0,523.6,579.6,750.5,1283.7,523.6,579.6,750.5,1283.7,595.4,659.1,853.4,1459.8,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,1945.9,2166.4,2209.6,2350.3,1850.4,2048.7,2641.8,3000.0,1993.0,2194.1,2782.5,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,2601.2,2607.8,3000.0,3000.0,2750.5,2661.2,3000.0,1204.5,1171.0,1171.0,1204.5,1754.2,2209.6,2008.9,1955.4,1700.8,2210.9,1894.7,1847.0,1869.3,2337.8,2023.8,1975.9
9843,500.0,500.0,500.0,500.0,1439.7,1073.7,873.0,818.6,1653.4,1073.7,873.0,818.6,1880.2,1221.0,992.7,930.9,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2401.0,3000.0,3000.0,1653.4,2730.4,3000.0,3000.0,1880.2,500.0,500.0,500.0,500.0,1032.1,670.3,544.9,511.0,1032.1,670.3,544.9,511.0,1173.7,762.2,619.7,581.1,500.0,500.0,500.0,500.0,511.0,542.7,664.0,1012.2,511.0,542.7,664.0,1012.2,581.1,617.2,755.0,1151.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,1898.0,2024.1,2209.6,2350.3,1798.5,1911.4,2331.0,3000.0,1930.2,2044.1,2460.6,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,2881.6,2350.5,3000.0,3000.0,3000.0,2514.0,3000.0,1204.5,1171.0,1171.0,1204.5,1613.3,2188.8,2032.3,1897.5,1556.5,2085.5,1919.3,1798.7,1701.8,2250.8,2052.9,1931.1
9944,500.0,500.0,500.0,500.0,1439.7,1260.8,970.6,874.8,2172.2,1260.8,970.6,874.8,2470.2,1433.8,1103.8,994.8,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,1956.9,3000.0,3000.0,2172.2,2225.3,3000.0,3000.0,2470.2,500.0,500.0,500.0,500.0,1268.7,736.4,566.9,510.9,1268.7,736.4,566.9,510.9,1442.7,837.4,644.6,581.0,500.0,500.0,500.0,500.0,510.9,522.4,609.5,855.4,510.9,522.4,609.5,855.4,581.0,594.0,693.1,972.8,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,1876.8,1924.0,2209.6,2350.3,1772.5,1814.6,2112.2,2936.3,1895.8,1938.0,2233.7,3000.0,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,2501.5,3000.0,3000.0,3000.0,2679.2,3000.0,1204.5,1171.0,1171.0,1204.5,1507.5,1925.2,2083.6,1867.2,1448.4,1829.8,1970.6,1775.9,1576.7,1969.8,2110.6,1913.1
10048,500.0,500.0,500.0,500.0,1439.7,1439.7,1096.1,945.9,3000.0,1521.1,1096.1,945.9,3000.0,1729.7,1246.5,1075.7,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2082.1,2877.9,3000.0,3000.0,2367.7,3000.0,3000.0,3000.0,500.0,500.0,500.0,500.0,1439.7,840.9,606.0,523.0,1710.3,840.9,606.0,523.0,1944.9,956.3,689.1,594.7,500.0,500.0,500.0,500.0,523.0,514.5,574.6,753.3,523.0,514.5,574.6,753.3,594.7,585.1,653.4,856.6,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,2577.3,3000.0,3000.0,3000.0,2866.6,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,1879.8,1851.5,2078.6,2350.3,1769.1,1744.0,1944.1,2529.6,1885.5,1860.4,2059.2,2625.1,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,2701.5,3000.0,3000.0,3000.0,2898.2,2933.1,1204.5,1171.0,1171.0,1204.5,1421.1,1720.2,2171.5,1860.7,1360.1,1631.6,2056.9,1775.9,1474.6,1752.8,2206.6,1920.0
10151,500.0,500.0,500.0,500.0,1439.7,1439.7,1253.6,1032.1,3000.0,1885.9,1253.6,1032.1,3000.0,2144.6,1425.6,1173.7,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2314.4,2187.7,3000.0,3000.0,2631.8,2487.8,3000.0,3000.0,500.0,500.0,500.0,500.0,1439.7,1001.1,665.5,547.9,2669.4,1001.1,665.5,547.9,3000.0,1138.4,756.8,623.0,500.0,500.0,500.0,500.0,547.9,518.8,556.3,689.4,547.9,518.8,556.3,689.4,623.0,589.9,632.6,783.9,1204.5,1171.0,1171.0,1204.5,2336.9,2209.6,2209.6,2350.3,2276.1,3000.0,3000.0,3000.0,2513.9,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,1909.0,1806.4,1943.8,2350.3,1790.1,1699.5,1820.6,2242.1,1900.9,1810.8,1931.1,2341.7,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,2958.7,2438.4,3000.0,3000.0,3000.0,2646.2,1204.5,1171.0,1171.0,1204.5,1353.4,1562.7,2166.3,1879.7,1290.6,1479.6,2009.9,1800.6,1394.2,1586.7,2112.2,1954.0
10251,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1135.2,3000.0,2421.5,1452.5,1135.2,3000.0,2753.6,1651.8,1290.9,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2643.8,1855.5,3000.0,3000.0,3000.0,2110.0,3000.0,3000.0,500.0,500.0,500.0,500.0,1439.7,1251.2,750.6,586.6,3000.0,1251.2,750.6,586.6,3000.0,1422.9,853.5,667.0,500.0,500.0,500.0,500.0,586.6,534.3,551.7,651.4,586.6,534.3,551.7,651.4,667.0,607.6,627.3,740.8,1204.5,1171.0,1171.0,1204.5,2126.4,2209.6,2209.6,2350.3,2060.1,2941.7,3000.0,3000.0,2262.5,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,1966.2,1786.3,1847.2,2195.7,1836.5,1678.6,1732.3,2035.3,1942.8,1786.5,1839.8,2136.9,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,2574.7,3000.0,3000.0,3000.0,2805.2,1204.5,1171.0,1171.0,1204.5,1301.3,1440.0,1871.6,1925.2,1236.9,1361.4,1741.1,1851.2,1331.5,1457.8,1834.4,2016.9
10354,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1263.2,3000.0,3000.0,1718.5,1263.2,3000.0,3000.0,1954.2,1436.5,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,3000.0,2021.0,2655.1,3000.0,3000.0,2298.2,3000.0,3000.0,500.0,500.0,500.0,500.0,1439.7,1439.7,874.6,642.9,3000.0,1685.3,874.6,642.9,3000.0,1916.5,994.6,731.1,500.0,500.0,500.0,500.0,642.9,561.8,558.7,631.4,642.9,561.8,558.7,631.4,731.1,638.9,635.4,718.0,1204.5,1171.0,1171.0,1204.5,1968.9,2209.6,2209.6,2350.3,1898.8,2529.1,3000.0,3000.0,2075.1,2728.8,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,2058.0,1789.8,1779.5,2019.4,1914.1,1679.9,1670.9,1880.7,2016.3,1785.7,1776.7,1983.6,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,2752.9,3000.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,1261.4,1340.2,1647.8,2002.7,1194.9,1265.4,1536.2,1933.9,1282.0,1353.1,1621.9,2116.4
10461,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1431.5,3000.0,3000.0,2106.7,1431.5,3000.0,3000.0,2395.6,1627.9,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,3000.0,2266.9,1946.4,3000.0,3000.0,2577.8,2213.3,3000.0,500.0,500.0,500.0,500.0,1439.7,1439.7,1067.7,725.6,3000.0,2618.5,1067.7,725.6,3000.0,2977.7,1214.2,825.1,500.0,500.0,500.0,500.0,725.6,604.7,578.1,626.1,725.6,604.7,578.1,626.1,825.1,687.6,657.4,712.0,1204.5,1171.0,1171.0,1204.5,1849.0,2209.6,2209.6,2350.3,1775.5,2226.4,3000.0,3000.0,1931.7,2396.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,1954.4,1820.6,1736.8,1884.6,1929.5,1706.6,1632.8,1762.7,2134.7,1811.7,1738.3,1867.2,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,2996.9,3000.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,1232.1,1256.2,1467.2,2074.9,1163.0,1184.5,1370.4,1886.4,1243.3,1264.9,1449.5,1944.2
10564,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,3000.0,3000.0,2659.8,1639.3,3000.0,3000.0,3000.0,1864.2,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,3000.0,2606.9,1861.9,3000.0,3000.0,2964.4,2117.3,3000.0,500.0,500.0,500.0,500.0,1439.7,1439.7,1356.2,835.9,3000.0,3000.0,1356.2,835.9,3000.0,3000.0,1542.2,950.5,500.0,500.0,500.0,500.0,835.9,661.8,608.5,633.9,835.9,661.8,608.5,633.9,950.5,752.6,691.9,720.8,1204.5,1171.0,1171.0,1204.5,1768.6,2128.0,2209.6,2350.3,1691.9,2018.0,2925.6,3000.0,1833.6,2167.3,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,1671.7,1879.4,1721.0,1792.8,1637.4,1759.4,1619.8,1683.3,1819.5,1865.3,1726.6,1789.8,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,1215.6,1191.5,1330.5,1754.2,1143.5,1122.1,1244.7,1607.9,1218.2,1196.8,1318.6,1670.1
10668,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,2350.8,3000.0,3000.0,1916.5,2673.3,3000.0,3000.0,2179.3,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,1439.7,3000.0,3000.0,2046.3,2350.8,3000.0,3000.0,2326.9,2673.3,500.0,500.0,500.0,500.0,1439.7,1439.7,1439.7,991.6,3000.0,3000.0,1844.4,991.6,3000.0,3000.0,2097.3,1127.7,500.0,500.0,500.0,500.0,991.6,739.1,651.7,653.3,991.6,739.1,651.7,653.3,1127.7,840.4,741.1,742.9,1204.5,1171.0,1171.0,1204.5,1716.7,1970.5,2209.6,2350.3,1636.4,1865.4,2511.7,3000.0,1766.8,1999.9,2640.5,3000.0,1204.5,1171.0,1171.0,1204.5,1457.4,1973.9,1729.9,1731.1,1418.4,1845.1,1630.2,1631.2,1565.3,1953.3,1739.7,1740.8,1204.5,1171.0,1171.0,1204.5,2350.3,2209.6,2209.6,2350.3,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,1204.5,1171.0,1171.0,1204.5,1211.1,1139.8,1219.8,1515.0,1135.0,1072.2,1142.7,1397.8,1204.7,1142.2,1212.2,1461.0
